Peak	Maximum Z of Overlapping 1kb Regions	Weighted Average Z of Overlapping 1kb Regions	Z of Most Highly Overlapping 1kb Region
peak_CM_131545_enhancer_GRB10_56068.0_GRB10_66634.0	-0.1581718476696803	-0.49600194003682674	-0.1581718476696803
peak_MN_131546_enhancer_GRB10_71396.5_GRB10_81962.5	2.989628145233282	0.44973075858956113	-0.7595377923892753
peak_MN_131549_enhancer_GRB10_153429.0_GRB10_163995.0	1.0562096366346965	0.8995658819899526	1.0562096366346965
peak_PP_131553_enhancer_GRB10_252565.5_GRB10_263131.5	2.9126124123047075	2.0046815938976748	2.9126124123047075
peak_HP_MN_131557_enhancer_COBL_227731.5_GRB10_295571.5	0.0139858903684755	-0.22063811660278634	0.0139858903684755
peak_HP_131559_enhancer_COBL_194526.0_GRB10_328777.0	-0.1457791257108256	-0.4466858822743795	-0.5018882009245279
peak_HP_MN_PP_SKM_131563_enhancer_COBL_153908.0_GRB10_369395.0	1.8120729817775127	1.6607517129978877	1.8120729817775127
peak_SKM_131566_enhancer_COBL_107059.0_GRB10_416244.0	3.236610297883084	0.5301186759340502	0.1764294298838923
peak_SKM_131568_enhancer_COBL_60655.0_GRB10_462648.0	2.373464286098953	2.176117940610858	2.373464286098953
peak_HP_PP_131570_enhancer_COBL_40631.5_GRB10_482671.5	1.0067926198036878	0.7085472178015478	0.4919162670229665
peak_HP_131571_enhancer_COBL_21020.0_GRB10_502283.0	-0.567477513401549	-0.6048844917896912	-0.567477513401549
peak_HP_131577_enhancer_COBL_10403.0_GRB10_533706.0	0.9384464017907392	0.30003146311706724	0.0623920996268674
peak_CM_HP_MN_PP_SKM_131585_enhancer_COBL_50358.0_GRB10_573661.0	0.4480121914616864	0.40213944166848137	0.3793068512736735
peak_MN_131592_enhancer_COBL_205483.5_GRB10_728786.5	2.361420874877086	1.8444934875103607	2.361420874877086
peak_MN_131595_enhancer_COBL_285546.0_GRB10_808849.0	-1.025212017007968	-1.1289778563235453	-1.025212017007968
peak_HP_131597_enhancer_COBL_305263.5_GRB10_828566.5	0.3894368097654971	-0.23343318951791056	-0.7270282832896676
peak_HP_131598_enhancer_COBL_323402.5_GRB10_846705.5	0.3430244554024188	0.20256547851043716	0.1944784465075655
peak_MN_131600_enhancer_COBL_328209.0_GRB10_851512.0	3.2868355435989507	2.790982923969328	3.2868355435989507
peak_HP_PP_SKM_131603_enhancer_COBL_331137.5_GRB10_854440.5	1.3344751911461454	1.013497651984674	0.8015031842594231
peak_MN_131610_enhancer_COBL_495377.0_GRB10_1018680.0	-2.545564416820037	-2.9658428130761316	-3.212397229957688
peak_CM_131611_enhancer_COBL_529188.0_GRB10_1052491.0	-3.3845097578012693	-3.5691099844245997	-3.692864326294989
peak_CM_131612_enhancer_COBL_537401.5_GRB10_1060704.5	-2.7014966166648047	-3.3362988881958198	-3.5322781129637844
peak_HP_131622_enhancer_POM121L12_823474.0_COBL_895415.0	-1.8313526260364528	-1.8873961163799007	-1.8313526260364528
peak_MN_131623_enhancer_POM121L12_786763.0_COBL_932126.0	-1.0564013683381943	-1.4584589198055222	-1.645730759451452
peak_CM_131626_enhancer_POM121L12_762807.0_COBL_956082.0	-0.2538119075439435	-0.34838934173626845	-0.2538119075439435
peak_HP_MN_131627_enhancer_POM121L12_761510.0_COBL_957379.0	0.2201254404117881	-0.4771113017831989	0.2201254404117881
peak_PP_131629_enhancer_POM121L12_682765.0_COBL_1036124.0	-1.23206824944987	-1.3455524233459701	-1.23206824944987
peak_MN_131633_enhancer_POM121L12_469828.0_COBL_1249061.0	-1.252114942384857	-1.4057080535369326	-1.4150167269400888
peak_MN_131634_enhancer_POM121L12_459764.0_COBL_1259125.0	-0.1360526402612795	-1.119511026295746	-1.484505891215754
peak_HP_131635_enhancer_POM121L12_448718.0_COBL_1270171.0	0.1991664104112115	-0.5084508186125646	0.1991664104112115
peak_MN_131655_enhancer_VSTM2A_624475.0_SEC61G_841254.0	-1.8806411533525915	-1.909789026718773	-1.9327540178557645
peak_CM_131657_enhancer_VSTM2A_533612.5_SEC61G_750391.5	0.4033510759537472	-0.2772093794357512	0.4033510759537472
peak_PP_131660_enhancer_VSTM2A_431423.0_SEC61G_648202.0	-0.7029940751723952	-0.9187386820385619	-1.0862246268425595
peak_MN_131661_enhancer_VSTM2A_353768.5_SEC61G_570547.5	0.8746873974162959	0.8318521560946186	0.8746873974162959
peak_MN_131662_enhancer_VSTM2A_273353.0_SEC61G_490132.0	-0.0306339389752863	-1.0047549299366256	-1.4062507437787992
peak_CM_131664_enhancer_VSTM2A_154519.5_SEC61G_371298.5	-1.7126548939493669	-2.2625170352308706	-1.7126548939493669
peak_HP_131670_enhancer_VSTM2A_30577.5_SEC61G_186201.5	1.2949688557049654	0.1959388698896431	1.2949688557049654
peak_HP_MN_PP_SKM_131675_enhancer_SEC61G_94561.0_VSTM2A_122218.0	1.375618783021158	-1.9680255240063171	-2.12916500868234
peak_MN_131684_enhancer_SEC61G_20164.0_VSTM2A_236943.0	1.4674288975597776	-0.39017739191908274	-0.4496207931824063
peak_MN_PP_131685_enhancer_SEC61G_29724.0_EGFR_230118.5	1.6793795305116952	0.9025712514268827	1.6793795305116952
peak_HP_MN_131687_enhancer_SEC61G_80653.5_EGFR_179189.0	0.6677433521757854	-0.07547502484663637	0.6677433521757854
peak_CM_MN_PP_131692_enhancer_EGFR_92429.5_SEC61G_167413.0	-0.0072310543885265	-0.25357108226585173	-0.0072310543885265
peak_HP_131695_enhancer_EGFR_51135.5_SEC61G_208707.0	0.5562446134346343	-0.008727065832848935	-0.2662876843224369
peak_PP_131701_enhancer_EGFR_35001.0_SEC61G_294843.5	2.6888568391748007	1.565583392389109	0.8127827182899909
peak_PP_131706_enhancer_EGFR_58891.0_LANCL2_287735.0	2.8528419254826534	1.1915726406325897	0.1443912237232111
peak_MN_PP_131707_enhancer_EGFR_59980.0_LANCL2_286646.0	2.8528419254826534	2.0653725837690016	1.4083622347943383
peak_SKM_131712_enhancer_EGFR_92067.0_LANCL2_254559.0	0.7791798865716903	0.4341666257987988	0.2455350370164418
peak_SKM_131714_enhancer_EGFR_111275.0_LANCL2_235351.0	3.4830230945347367	3.36881384693757	3.4830230945347367
peak_HP_PP_131718_enhancer_EGFR_125876.5_LANCL2_220749.5	2.8221431552287664	2.083484910278679	2.8221431552287664
peak_HP_PP_131723_enhancer_EGFR_169713.0_LANCL2_176913.0	2.4741714690967407	1.950310797857583	1.8169644451785247
peak_MN_131729_enhancer_LANCL2_140678.0_EGFR_205948.0	0.0364158975612142	-0.28490641758455054	0.0364158975612142
peak_PP_131742_enhancer_LANCL2_28592.5_VOPP1_235388.5	1.7997932848086011	1.4662376443242633	1.7997932848086011
peak_MN_131747_enhancer_LANCL2_12180.0_VOPP1_194616.0	1.6227892773862735	0.6360662244607809	0.0683842116398643
peak_HP_PP_131754_enhancer_LANCL2_73088.5_VOPP1_133707.5	2.8220906464846296	2.603133177869455	2.8220906464846296
peak_MN_PP_131758_enhancer_LANCL2_98653.0_VOPP1_108143.0	1.6606935149690032	1.6242604735474335	1.6606935149690032
peak_MN_131762_enhancer_VOPP1_85696.0_LANCL2_121100.0	1.620378913228273	1.3002486797806019	1.1620106244281987
peak_MN_131772_enhancer_VOPP1_16775.0_LANCL2_223571.0	2.441380973877895	1.0256186258604842	0.8525542980892556
peak_MN_131778_enhancer_SEPTIN14_64479.5_ZNF713_89288.5	2.5171362051260298	2.4425692054574695	2.5171362051260298
peak_PP_SKM_131780_enhancer_SEPTIN14_12190.0_ZNF713_12619.0	2.520847693205477	1.426243592915665	0.6620860134680603
peak_SKM_131817_enhancer_NUPR2_171622.5_CHCHD2_181572.5	0.6665801010105997	0.5377151983283504	0.6665801010105997
peak_PP_131818_enhancer_NUPR2_319646.5_CHCHD2_329596.5	0.2582198412910918	0.06996572977193732	-0.0638249281001662
peak_CM_HP_PP_131820_enhancer_NUPR2_320622.0_CHCHD2_330572.0	-0.0638249281001662	-0.43155868286403415	-0.7013035029752547
peak_SKM_131831_enhancer_ZNF479_501619.5_NUPR2_514389.0	0.3758806819001894	0.2481204739257568	0.3758806819001894
peak_SKM_131833_enhancer_ZNF479_485657.0_NUPR2_530351.5	-0.701020906536194	-2.258219043829755	-2.40488900866502
peak_MN_131836_enhancer_ZNF479_449495.0_NUPR2_566513.5	-0.3439789056074277	-0.6838037868368595	-0.3439789056074277
peak_PP_131840_enhancer_ZNF479_47703.5_ZNF716_270059.5	2.1295294942635734	1.9960436322126383	2.1295294942635734
peak_SKM_131846_enhancer_ZNF479_136977.0_ZNF716_180786.0	-1.4877979039325957	-2.949798102120769	-3.018115868391244
peak_PP_131852_enhancer_ZNF716_51333.0_ZNF479_266430.0	1.4496057661295925	1.1655863164405498	1.0363853118761224
peak_MN_131861_enhancer_ZNF727_1046615.5_ZNF679_1250038.5	-8.134448028165513	-9.060195286416704	-9.66174360604956
peak_MN_131865_enhancer_ZNF727_951614.5_ZNF679_1155037.5	-0.9153211293384076	-2.1114948757508847	-2.3562932238539034
peak_MN_131869_enhancer_ZNF727_925610.0_ZNF679_1129033.0	-2.311069575544411	-2.414721414098114	-2.311069575544411
peak_CM_131871_enhancer_ZNF727_854602.0_ZNF679_1058025.0	-0.7878900778805435	-1.051881291850771	-0.7878900778805435
peak_MN_PP_131873_enhancer_ZNF727_811588.5_ZNF679_1015011.5	0.0057049897922653	-0.25354909982487284	0.0057049897922653
peak_MN_131875_enhancer_ZNF727_144546.0_ZNF679_347969.0	1.3662371943986285	1.2072646502308104	1.0620105489607226
peak_PP_131877_enhancer_ZNF727_93568.0_ZNF679_296991.0	1.0150596273065289	0.5353674373710732	1.0150596273065289
peak_MN_131878_enhancer_ZNF727_92372.5_ZNF679_295795.5	1.7322106737548977	1.5202828028483597	1.7322106737548977
peak_CM_HP_MN_PP_SKM_131940_enhancer_ZNF92_121563.0_ERV3-1_245616.0	1.6470262778623677	0.7132858816054687	0.4804243331531954
peak_MN_SKM_131947_enhancer_ZNF92_65935.5_ERV3-1_301243.5	1.5344986074852556	0.8696431056725196	0.4831958452438668
peak_SKM_131954_enhancer_ZNF92_33781.0_ERV3-1_400960.0	-2.3002231673663585	-2.4046512400426674	-2.3002231673663585
peak_PP_131955_enhancer_ZNF92_48323.0_ERV3-1_415502.0	-2.4182994811167977	-2.899357319948459	-2.4182994811167977
peak_SKM_131957_enhancer_ZNF92_65083.5_ERV3-1_432262.5	1.01009972688996	0.5279655466973078	1.01009972688996
peak_MN_131958_enhancer_ZNF92_105322.5_VKORC1L1_394011.0	-0.853260935034432	-0.8616530426156289	-0.853260935034432
peak_MN_131996_enhancer_CRCP_33728.5_TPST1_56736.0	2.1348760510528164	1.9563546143420816	2.1348760510528164
peak_CM_131998_enhancer_TPST1_35423.5_CRCP_55041.0	0.6226989559828924	-0.4366602707560319	-0.9716366802591886
peak_HP_MN_PP_132000_enhancer_TPST1_34651.5_CRCP_55813.0	0.6226989559828924	0.5688679053723382	0.6226989559828924
peak_CM_132005_enhancer_TPST1_31521.0_CRCP_121985.5	2.735627614465701	0.8848801039703821	0.4121590530968789
peak_SKM_132008_enhancer_TPST1_76594.5_CRCP_167059.0	2.058077652480576	1.7453984089515648	2.058077652480576
peak_HP_132009_enhancer_TPST1_96787.5_CRCP_187252.0	1.6003366587300032	1.3626592182857777	1.2647186457142727
peak_PP_132018_enhancer_TPST1_258551.5_KCTD7_276839.0	1.3178809965087672	0.1462453798944532	-0.2803501523087073
peak_HP_PP_132024_enhancer_KCTD7_204668.0_RABGEF1_204685.0	-1.807510603913545	-1.8989008522738402	-1.807510603913545
peak_MN_132025_enhancer_KCTD7_203719.5_RABGEF1_203736.5	-1.7715718746510711	-1.7898831510829023	-1.807510603913545
peak_SKM_132026_enhancer_KCTD7_197685.5_RABGEF1_197702.5	-0.4543024849780575	-1.9781441238742974	-0.4543024849780575
peak_CM_HP_MN_PP_SKM_132032_enhancer_KCTD7_148574.0_RABGEF1_148591.0	-3.1228251990001814	-3.318948635619681	-3.1228251990001814
peak_CM_HP_MN_PP_SKM_132062_enhancer_TMEM248_76382.0_KCTD7_104165.0	2.011449916997734	0.1324655433362676	2.011449916997734
peak_CM_HP_132064_enhancer_TMEM248_40944.5_SBDS_115163.0	-0.0008079701268151	-0.002157115839799057	-0.0008079701268151
peak_HP_MN_SKM_132066_enhancer_TMEM248_26238.0_SBDS_100456.5	2.9812658633650755	1.621264542986089	2.9812658633650755
peak_MN_132094_enhancer_TYW1_402227.5_SBDS_403599.5	1.5298245375632358	0.6277846821350366	1.5298245375632358
peak_MN_132103_enhancer_TYW1_603096.5_SBDS_604468.5	-0.2139976346888454	-0.8078907687593408	-1.2106889511730838
peak_PP_132112_enhancer_TYW1_854332.0_SBDS_855704.0	-2.9795864934493586	-3.0111957830517317	-3.0134251536030328
peak_MN_132113_enhancer_TYW1_857972.5_SBDS_859344.5	0.5257033735141764	0.12568598626102298	0.5257033735141764
peak_MN_132115_enhancer_TYW1_931482.0_SBDS_932854.0	0.0731975238054877	-0.06131722779500351	0.0731975238054877
peak_CM_SKM_132116_enhancer_TYW1_940997.5_SBDS_942369.5	1.3327543372233788	1.0134389273749957	1.3327543372233788
peak_CM_MN_132122_enhancer_TYW1_1209148.5_SBDS_1210520.5	0.5537295701800263	-0.11112790836822428	-0.7721533553398279
peak_SKM_132123_enhancer_TYW1_1219331.5_SBDS_1220703.5	-0.3527244663379851	-0.9441806117572695	-1.0715517646087571
peak_SKM_132125_enhancer_TYW1_1249314.5_SBDS_1250686.5	-0.5754283642858591	-1.13431325705612	-0.5754283642858591
peak_MN_132128_enhancer_TYW1_1279618.0_SBDS_1280990.0	0.0491203946232191	-1.955516032228068	-2.8540885554552697
peak_MN_132137_enhancer_AUTS2_1123480.5_TYW1_1478107.0	-0.6487340051404096	-1.0126457986504378	-1.2966745155363135
peak_MN_132141_enhancer_AUTS2_915409.5_TYW1_1686178.0	-0.0803239030248416	-0.5938041543436464	-1.0246398269541477
peak_SKM_132142_enhancer_AUTS2_913710.0_TYW1_1687877.5	0.3934112023630937	-0.045875766220881034	-0.0562025846505224
peak_PP_132149_enhancer_AUTS2_757302.0_TYW1_1844285.5	-0.0765019325202302	-0.11435037897915179	-0.0765019325202302
peak_PP_132158_enhancer_AUTS2_324342.5_GALNT17_1857814.5	2.140605072252741	1.7672153063736005	1.639808663286461
peak_HP_SKM_132163_enhancer_AUTS2_232529.0_GALNT17_1766001.0	1.9770789438150584	1.3904396264642607	1.0512453292282542
peak_PP_132170_enhancer_AUTS2_120551.5_GALNT17_1654023.5	0.6939460586754572	-0.23071609977609892	-0.3623026377095896
peak_PP_132173_enhancer_AUTS2_6506.0_GALNT17_1539978.0	1.3929854302935218	1.1337107806931865	1.3929854302935218
peak_MN_132179_enhancer_AUTS2_17466.5_GALNT17_1516005.5	0.0382365308355241	-0.21282500217769526	0.0382365308355241
peak_SKM_132180_enhancer_AUTS2_21693.0_GALNT17_1511779.0	1.885844995691872	1.3055065168247124	1.885844995691872
peak_HP_132181_enhancer_AUTS2_58665.0_GALNT17_1474807.0	2.1964621192238862	1.6016696846989822	2.1964621192238862
peak_PP_132184_enhancer_AUTS2_93337.5_GALNT17_1440134.5	0.5814313914120516	0.42033651741381306	0.5814313914120516
peak_MN_132187_enhancer_AUTS2_140375.0_GALNT17_1393097.0	1.8980703440175968	1.8572317983974134	1.8980703440175968
peak_MN_132189_enhancer_AUTS2_192885.5_GALNT17_1340586.5	1.3227418185058948	1.22381667857234	1.3227418185058948
peak_HP_MN_PP_132191_enhancer_AUTS2_202233.0_GALNT17_1331239.0	-1.0613621140574871	-1.069118859865144	-1.0613621140574871
peak_MN_132194_enhancer_AUTS2_239273.0_GALNT17_1294199.0	0.5186243822364579	0.31534252400660734	0.5186243822364579
peak_MN_132198_enhancer_AUTS2_282534.0_GALNT17_1250938.0	1.5500596340729025	0.7253102392332612	1.5500596340729025
peak_MN_SKM_132205_enhancer_AUTS2_473680.5_GALNT17_1059791.5	0.6218012643266414	0.02810879160146945	-0.3938191121840069
peak_MN_132208_enhancer_AUTS2_499671.0_GALNT17_1033801.0	1.5325415605592572	0.7548933804819795	0.2486884330731856
peak_SKM_132209_enhancer_AUTS2_516592.5_GALNT17_1016879.5	-0.1555534572286214	-0.752398646508193	-1.2168379064254025
peak_SKM_132210_enhancer_AUTS2_545380.0_GALNT17_988092.0	1.0085847663861214	0.7670774107789655	1.0085847663861214
peak_SKM_132211_enhancer_AUTS2_580511.0_GALNT17_952961.0	0.581947586465942	0.18033458029008279	0.581947586465942
peak_MN_132216_enhancer_GALNT17_758968.5_AUTS2_774503.5	0.8263552531125172	0.23607255198203808	-0.150850560039465
peak_HP_MN_132218_enhancer_GALNT17_738781.0_AUTS2_794691.0	0.4056988746037506	-0.09896872066844448	-0.2989752330804665
peak_MN_SKM_132219_enhancer_GALNT17_714564.0_AUTS2_818908.0	0.955654463122468	0.11449265223612479	0.0591679156811841
peak_MN_PP_SKM_132222_enhancer_GALNT17_699136.5_AUTS2_834335.5	1.1046710727335596	0.8356479959769287	0.7547734573257919
peak_MN_132223_enhancer_GALNT17_685348.5_AUTS2_848123.5	1.7579224962648972	1.7573578623607742	1.7579224962648972
peak_MN_132225_enhancer_GALNT17_665869.0_AUTS2_867603.0	1.1886263764653435	0.5689923922082554	0.1246496008660014
peak_MN_132227_enhancer_GALNT17_649924.5_AUTS2_883547.5	1.0389260846675268	0.6645609843556357	1.0389260846675268
peak_MN_132228_enhancer_GALNT17_644227.5_AUTS2_889244.5	1.1516677202212748	1.1477370786361305	1.1516677202212748
peak_HP_SKM_132229_enhancer_GALNT17_632960.0_AUTS2_900512.0	1.8895459681250948	0.8080886358142056	-0.0548004777559563
peak_HP_132232_enhancer_GALNT17_610819.5_AUTS2_922652.5	0.1141039016226497	-0.06418445781714421	-0.1490355750576127
peak_MN_132233_enhancer_GALNT17_601681.5_AUTS2_931790.5	0.9683208801842867	0.4948017891084216	0.4160246527992361
peak_HP_132235_enhancer_GALNT17_562798.5_AUTS2_970673.5	2.9474239158003708	1.9657677973268832	2.9474239158003708
peak_CM_132236_enhancer_GALNT17_560087.0_AUTS2_973385.0	3.4894806772783764	1.882679606147089	1.4598372190072766
peak_MN_132237_enhancer_GALNT17_558940.0_AUTS2_974532.0	3.4894806772783764	3.0320020376528163	3.4894806772783764
peak_SKM_132238_enhancer_GALNT17_557005.5_AUTS2_976466.5	1.1727819825751404	0.9891334113582444	0.885536781441021
peak_MN_132241_enhancer_GALNT17_518901.0_AUTS2_1014571.0	1.2800366485889454	0.9616170381629243	1.2800366485889454
peak_MN_SKM_132244_enhancer_GALNT17_500675.5_AUTS2_1032796.5	4.493732989518243	3.1732565594345354	4.493732989518243
peak_HP_MN_132246_enhancer_GALNT17_485463.0_AUTS2_1048009.0	-0.0613718189803555	-0.15859482862067376	-0.0613718189803555
peak_SKM_132267_enhancer_GALNT17_42254.0_CALN1_1163221.0	1.81491619989778	1.7032359426660644	1.81491619989778
peak_HP_132268_enhancer_GALNT17_81017.0_CALN1_1124458.0	-0.7977656022623258	-1.461707120780544	-1.7889354406216658
peak_SKM_132269_enhancer_GALNT17_88204.0_CALN1_1117271.0	0.2013315718388997	-0.14895561235251434	0.2013315718388997
peak_HP_SKM_132271_enhancer_GALNT17_106180.5_CALN1_1099294.5	-1.3907964788843523	-1.8035841222169027	-1.9956616094323376
peak_SKM_132275_enhancer_GALNT17_176321.5_CALN1_1029153.5	1.1780042560563933	0.905458551426634	1.1780042560563933
peak_HP_132278_enhancer_GALNT17_271090.5_CALN1_934384.5	1.1477821095110348	0.4845444089646462	1.1477821095110348
peak_CM_132279_enhancer_GALNT17_306301.0_CALN1_899174.0	-0.2002477199602026	-1.5069560040748828	-1.6958776837059208
peak_PP_132284_enhancer_GALNT17_447120.0_CALN1_758355.0	0.6071847105438136	0.1272957942620639	-0.2512304466334417
peak_CM_132292_enhancer_GALNT17_594403.5_CALN1_611071.5	-0.2946864916700316	-0.3077025533014078	-0.2946864916700316
peak_HP_MN_PP_SKM_132297_enhancer_CALN1_585187.5_GALNT17_620287.5	0.1465070510130325	-0.25578544928271474	0.1465070510130325
peak_SKM_132299_enhancer_CALN1_427397.0_CALN1_537157.0	-1.3156131433794196	-1.732147806392702	-2.083086459482633
peak_MN_132300_enhancer_CALN1_364591.0_CALN1_474351.0	-1.683718038580389	-2.905985131785426	-2.926601685164788
peak_MN_132301_enhancer_CALN1_349438.5_CALN1_459198.5	-1.2341547658738896	-1.2437407288776832	-1.2341547658738896
peak_MN_132302_enhancer_CALN1_299291.0_CALN1_409051.0	-2.0385535729996027	-2.154552263293965	-2.1892671998054167
peak_HP_PP_132304_enhancer_CALN1_184452.5_CALN1_294212.5	-1.1730572685586271	-1.9584609755913793	-2.477315756144104
peak_HP_MN_SKM_132312_enhancer_CALN1_11068.5_CALN1_98691.5	1.3617839603447988	1.3019001870835885	1.253724698258256
peak_MN_132313_enhancer_CALN1_76913.0_CALN1_186673.0	-0.6350995514144179	-0.7465770311938775	-0.6350995514144179
peak_CM_PP_132315_enhancer_TYW1B_61776.0_CALN1_235767.0	2.1401683572630303	0.3856733172941766	-0.5532186230134802
peak_HP_PP_132358_enhancer_MLXIPL_11478.0_TBL2_34445.0	0.6670041171096512	0.3129472595522567	0.6670041171096512
peak_HP_PP_132391_enhancer_ABHD11_4066.0_STX1A_23207.0	1.7732423147319365	1.6575312823086903	1.7732423147319365
peak_MN_132396_enhancer_CLDN3_22685.0_CLDN4_38074.0	1.003845493298934	-0.8510516652507638	-1.886343102580828
peak_PP_132399_enhancer_CLDN4_8231.0_METTL27_19852.0	2.214588854867132	1.5564636123908824	2.214588854867132
peak_MN_132413_enhancer_TMEM270_7959.0_METTL27_26504.0	1.4353966653131036	0.6567213203174916	0.4381457848801269
peak_SKM_132418_enhancer_TMEM270_33241.0_METTL27_51786.0	1.0237217509087966	0.7755877248500991	0.7137076634617364
peak_SKM_132419_enhancer_TMEM270_39083.5_METTL27_57628.5	2.5936713599775763	1.7934954137224732	1.5527645146372515
peak_PP_132422_enhancer_TMEM270_58901.0_METTL27_77446.0	1.6812950825300876	1.4726942598884385	1.6812950825300876
peak_HP_132423_enhancer_ELN_56167.5_TMEM270_110808.5	2.8674530095841484	2.519512596925699	2.8674530095841484
peak_CM_132425_enhancer_ELN_44295.5_LIMK1_99973.5	2.0933716006285787	0.6057751700696037	0.4213970209298997
peak_SKM_132426_enhancer_ELN_35937.5_LIMK1_91615.5	2.830669197154623	2.7065254771290688	2.830669197154623
peak_MN_132427_enhancer_ELN_27028.5_LIMK1_82706.5	1.9270470840632832	1.6048577479120045	1.4329784995467827
peak_PP_132428_enhancer_ELN_24966.5_LIMK1_80644.5	0.7916187634292813	0.7882466417846549	0.7916187634292813
peak_SKM_132429_enhancer_ELN_20925.5_LIMK1_76603.5	2.623177629070516	2.0963424116207503	1.955193727082161
peak_HP_132484_enhancer_CLIP2_3429.0_RFC2_38567.0	1.5037422682382755	1.1199111445144831	0.8313572500838305
peak_CM_SKM_132485_enhancer_CLIP2_17180.0_RFC2_52318.0	2.487375582551689	1.3821320099962522	2.487375582551689
peak_PP_SKM_132486_enhancer_CLIP2_35474.0_RFC2_70612.0	2.728276129283005	1.994880891053775	2.728276129283005
peak_HP_PP_132488_enhancer_CLIP2_38570.0_RFC2_73708.0	1.6297300499004903	1.5469228958872536	1.5148530732347285
peak_CM_HP_MN_PP_SKM_132501_enhancer_GTF2IRD1_36219.5_CLIP2_128240.0	3.452642233083057	2.252853235079669	1.6998818918362306
peak_PP_SKM_132508_enhancer_GTF2IRD1_8802.0_CLIP2_173261.5	1.283333273180618	1.1030573417940648	1.0699825237372576
peak_PP_132519_enhancer_GTF2IRD1_72114.5_GTF2I_131675.5	1.9421144508384776	1.7650541192031768	1.7333418209998392
peak_HP_132522_enhancer_GTF2I_90794.0_GTF2IRD1_112996.0	1.850189353135876	1.00445636755928	1.850189353135876
peak_MN_PP_132527_enhancer_GTF2I_51169.0_GTF2IRD1_152621.0	2.847073525954944	2.47761952589748	2.847073525954944
peak_CM_HP_MN_PP_SKM_132571_enhancer_SPDYE5_32846.5_POM121C_41547.5	1.350548053639234	-0.8855216116685048	1.350548053639234
peak_HP_132584_enhancer_HIP1_88983.0_CCL26_122221.5	1.00720523660673	0.5529416634147599	1.00720523660673
peak_PP_132585_enhancer_HIP1_50049.5_CCL26_83288.0	3.3149210890027203	2.9504811547105536	3.3149210890027203
peak_HP_132600_enhancer_RHBDD2_31212.0_CCL24_34040.5	0.7578992718516003	0.25478457781023134	0.1794966307209053
peak_HP_132608_enhancer_RHBDD2_18010.0_POR_18095.0	1.1674695104879882	0.6997155576115739	0.4002747425902709
peak_HP_PP_132618_enhancer_TMEM120A_37145.0_POR_42297.5	2.3787350297999232	0.36585146617971875	0.2401816634994476
peak_CM_132619_enhancer_TMEM120A_36393.0_POR_43049.5	0.2401816634994476	-1.7587272019979654	-1.8551212843442872
peak_PP_132638_enhancer_MDH2_60860.5_STYXL1_61081.5	0.8732900772329986	-0.24023205714377294	0.8732900772329986
peak_MN_PP_132646_enhancer_SRRM3_27902.0_MDH2_125866.0	0.7514469366819599	0.37705171188977915	0.0241528636406901
peak_MN_PP_132656_enhancer_SRRM3_15004.5_HSPB1_86335.5	0.7680960285702365	-0.05804620061480087	-0.4372243006766513
peak_SKM_132662_enhancer_SRRM3_49112.0_HSPB1_52228.0	1.413637045036406	0.7356817018696734	1.413637045036406
peak_CM_HP_MN_PP_SKM_132686_enhancer_HSPB1_15360.0_YWHAG_40411.5	1.4112482623444411	1.1024924919811339	1.4112482623444411
peak_PP_132687_enhancer_YWHAG_7192.0_ZP3_45760.5	-1.025605339928713	-2.4773308040073925	-2.54628776355113
peak_MN_132693_enhancer_YWHAG_10066.5_ZP3_28502.0	1.8119275788952105	-0.270394222003396	-0.8700156829951414
peak_CM_HP_MN_PP_SKM_132701_enhancer_ZP3_4184.5_SSC4D_16296.5	3.020254181568073	2.626700004664334	3.020254181568073
peak_MN_PP_132720_enhancer_CCDC146_25504.5_FGL2_51697.5	0.8714303044888011	0.2938905203741513	0.1339072006748023
peak_CM_132732_enhancer_PTPN12_43109.5_GSAP_77721.5	0.8724752365697755	0.7379389396145108	0.8724752365697755
peak_HP_PP_132739_enhancer_RSBN1L_28841.0_PTPN12_130625.5	1.4520222761179509	-0.40043305361277487	-1.1291675469613909
peak_HP_MN_132740_enhancer_RSBN1L_12334.5_TMEM60_114110.0	1.2169815699905209	0.7234356006043666	0.6702635210296153
peak_CM_132756_enhancer_PHTF2_205013.5_TMEM60_205405.5	2.187957834842865	0.15156834224882448	-0.2280105556150521
peak_HP_132764_enhancer_PHTF2_282033.0_TMEM60_282425.0	1.2702349444125658	-0.31208631530194453	-0.3914669805050136
peak_MN_132766_enhancer_PHTF2_295969.5_TMEM60_296361.5	1.4069181945200453	0.050098450533911904	-0.1277510719336151
peak_MN_132775_enhancer_PHTF2_420230.0_TMEM60_420622.0	0.588110410536646	-0.5263624490286793	-1.4046271880695618
peak_MN_SKM_132776_enhancer_PHTF2_447158.0_TMEM60_447550.0	0.7387218026655984	0.2621886271123846	-0.1633944604885987
peak_SKM_132777_enhancer_PHTF2_527999.0_TMEM60_528391.0	-0.970642867877164	-1.5054103105825645	-1.7320956913693053
peak_HP_132779_enhancer_PHTF2_552261.5_TMEM60_552653.5	-0.1256991695148994	-0.6298253013247458	-0.1256991695148994
peak_HP_PP_132780_enhancer_PHTF2_650230.0_TMEM60_650622.0	-0.8738890640800238	-1.031045354085455	-1.151341959867864
peak_MN_132781_enhancer_PHTF2_672222.0_TMEM60_672614.0	-1.2055105933083743	-1.4506362357874187	-1.2055105933083743
