gene	dEE	ASE	humallele	chpallele
LEF1	0.0575101206058509	0.0570027742764875	102.25	98.25
LEFTY1	0.29391960752475	0.667424660913129	12.5	7.5
LEFTY2	0.29674725790935	0.160464672193246	3.75	3.25
LEKR1	0.175554716556707	0.799701349514169	10.75	5.75
LELP1	1	-0.321928094887362	0	0.25
LEMD1	0.140907084879853	0.618909832644494	9.75	6
LEMD2	0.0160592521719824	0.00670156320795667	1455.5	1448.75
LEMD3	0.00812724015627406	0.00415848148173304	607	605.25
LENEP	0.5	-0.192645077942396	0.75	1
LEO1	0.75302472868255	0.678071905112638	1	0.25
LEP	0	0	0.25	0.25
LEPR	0.261069356676387	0.36364671752489	286.25	222.25
LEPROT	0.168612809709038	-0.317727462730085	1632.75	2035.25
LEPROTL1	0.309243988892354	-0.14008396321389	925.75	1020.25
LETM1	0.15538979571845	0.239326909597057	1188	1006.25
LETM2	0.116732696990928	-0.11588071205014	67.75	73.5
LETMD1	0.343497156548223	-0.154958546150024	828	922
LEUTX	0	0	0	0
LEXM	0.0506389690186628	0.169925001442312	1.25	1
LFNG	0.699680958181647	-0.550856521663755	612.5	897.75
LGALS1	0.588713691732494	0.343407822297814	49.75	39
LGALS12	0.364845255091834	-4.10153802646206	3.5	76.25
LGALS13	0.0576032443735288	-0.321928094887362	0	0.25
LGALS16	0.479722022194434	-0.807354922057604	0	0.75
LGALS2	0.242129334702707	-0.274716210881429	101.5	123
LGALS3	0.277771592249877	0.107464041411876	5864	5443
LGALS3BP	0.0954636460029812	0.07878092499585	3861.25	3656
LGALS4	0.145896198833872	1.33441903907056	13.5	4.75
LGALS8	0.164203418685508	-0.211008571661503	1289.5	1492.75
LGALS9	0.135298385951052	1.06273575534796	93	44
LGALS9C	0.195837140067271	0.321928094887362	0.25	0
LGALSL	0.564799323345262	0.142856758244142	667.25	604.25
LGI1	0.607405922258049	0.774534744613929	99.5	57.75
LGI2	0.321565458777006	1.73720642465519	498.25	148.75
LGI3	0.206824690828211	-1.29293589154766	46.75	116
LGI4	0.204248957840619	-0.899260910524263	191.75	358.5
LGMN	0.0934186027485168	-0.16052787317108	1500.75	1677.5
LGR4	0.331207808881731	0.200160488038145	2776	2416.25
LGR5	0.154768324125818	0.726239187573148	66	39.5
LGR6	0.00567090063589078	0.024585638278273	161.75	159
LGSN	0.113828594313023	-0.416174822980543	78.25	104.75
LHB	0.432807298291605	-0.719892080807265	3.25	6
LHCGR	0.516705175401933	-1.91753783980803	1.25	7.5
LHFPL1	0.309196037132568	2.24511249783653	31	5.75
LHFPL2	0.162468852485678	-0.241883964171528	1044	1234.75
LHFPL3	0.428698178312583	1.64533511870064	60	18.5
LHFPL4	0.0867737534425727	0.0544477840223765	12.5	12
LHFPL5	0.0148950456155375	-0.00650449722597847	552.25	554.75
LHFPL6	0.324148422923665	-0.653549585978569	199.25	314
LHPP	0.203145746210817	-0.629601930488269	147.5	228.75
LHX2	0.102324174937078	0.169925001442312	8	7
LHX3	0.132276886869132	-0.452512204697507	3.75	5.5
LHX4	0.365783841944984	0.191262523892277	73.5	64.25
LHX5	0.242233459497829	-0.590744853315162	40.5	61.5
LHX6	0.0733691803979306	-0.180572245641821	2.75	3.25
LHX8	0.0693295336304694	0.137503523749935	1.75	1.5
LHX9	0.0733527384314831	0.263034405833794	2	1.5
LIAS	0.209657643495661	0.545497746024659	152.25	104
LIF	0.08633966223541	-0.0355441168576671	219.5	225
LIFR	0.187533065873761	0.478650096841076	1687.5	1210.75
LIG1	0.20147040995928	-0.418321150602505	1727	2308.25
