gene	dEE	ASE	humallele	chpallele
SNX8	0.232319642695213	-0.122816080422396	542	590.25
SNX9	0.68599638348315	-0.239237581877614	1002.5	1183.5
SOAT1	0.128777386683512	-0.149971741347158	247.75	275
SOAT2	0.147607727436738	0.211504105193712	10	8.5
SOBP	1	0.161664668137572	140.5	125.5
SOCS1	0.405988378570836	-0.59673966849751	182	275.75
SOCS2	0.0736949904403472	0.178862553510992	125.5	110.75
SOCS3	0.0773227798256482	0.234187036484316	761.5	647.25
SOCS4	0.427967317252809	-0.282774146233037	277.25	337.5
SOCS5	0.0428580183690575	-0.0159038859151715	314.75	318.25
SOCS6	0.150301800441374	-0.235448574161894	439	517
SOCS7	0.55878295135031	0.422233000683048	32.5	24
SOD1	0.071636607144903	-0.0199914751874661	590.25	598.5
SOD2	0.195697739735962	0.355550753559777	680	531.25
SOD3	0.190671432849951	-1.78068697159552	18.5	66
SOGA3	0.253861771576776	0.811238356544832	45.5	25.5
SOHLH1	0	0	0	0
SOHLH2	1	-0.169925001442312	1	1.25
SON	0.200466041961853	-0.0800607731438718	4358.25	4607
SORBS1	1	-0.420679645855621	318	426
SORBS2	0.507407296476145	1.31512291698225	210.5	84
SORBS3	0.293278985179505	0.203123834333392	1573.25	1366.5
SORCS1	0.0984022346597909	0.661198086548241	305	192.5
SORCS2	0.272958023484702	0.543782297586384	417.75	286.25
SORCS3	0.500873511207415	3.11783649029386	101	10.75
SORD	0.0942790330445021	0.291492433118828	362.5	296
SORL1	0.201572297003064	-0.351769163041297	360.25	460
SORT1	0.158093065506401	0.0589478592329532	3883	3727.5
SOS1	0.566486547596721	-0.102887268464465	722.75	776.25
SOS2	0.181760747126569	0.0954544967390974	440.25	412
SOST	1	0.0874628412503394	3.25	3
SOSTDC1	0.535733073822286	-1.61102479730735	31	96.75
SOWAHA	0.315826446439576	-0.958937343378114	48	94.25
SOWAHB	0.0864303997519468	-0.151099007536792	637.5	708
SOWAHC	0.115926552505829	0.0185850636241489	917	905.25
SOWAHD	1	0.15200309344505	1.5	1.25
SOX1	0.00947521698605128	-0.0317088597273381	10.25	10.5
SOX10	0.315417737652524	-0.23477614579228	57	67.25
SOX11	0.216278139856895	-0.115955326799917	1507.5	1633.75
SOX13	0.619746978145953	0.413483708023763	927	695.75
SOX14	1	-0.995964486764843	43.75	88.25
SOX15	0.0658223584676733	-0.0946944104814152	198	211.5
SOX17	0.245664532813523	-0.104842365857498	48.75	52.5
SOX2	0.596511544852925	-0.328781765928425	41	51.75
SOX21	0.290743577285838	-0.518873310263384	15.75	23
SOX3	0.50376236556531	-0.633872101202102	13.5	21.5
SOX30	0.226565188799796	-1.66985139830767	1.75	7.75
SOX4	0.181195173327123	0.0387505411396277	810.25	788.75
SOX5	0.11089268134925	-0.0843162859334754	107	113.5
SOX6	0.0449597743925863	0.0625763842016855	652.75	625
SOX7	0.192028288591534	-1.14649831154729	100.75	224.25
SOX8	0.156077435594557	0.40372218605101	443.5	335
SOX9	0.250047205105963	0.26716229145647	1049	871.5
SP1	0.353074488048382	-0.0270444716686497	1465.5	1493.25
SP100	0.0124856005720034	-0.0713846332367654	240.5	252.75
SP110	0.173808252908959	-0.353482828762207	100.75	129
SP140	0.224528910378393	-2.84434912953981	1.75	18.75
SP140L	0.126453265755709	-2.3628942732336	153.5	793.75
SP2	0.39216103617328	0.155376692873157	332	298
SP3	0.0214619736087913	0.0194503296461601	801.75	791
SP4	0.138589582880147	0.0716124691608389	102.25	97.25
SP5	0.289460509680331	0.715529977260715	227.25	138
SP6	0.718003972978967	-0.521677143068286	1214.5	1744
SP7	0	0	1	1
SP8	0.259964596229868	-0.373814836552331	16.75	22
SP9	0.505673506906771	0.938599455335857	4.75	2
SPA17	0.178858896343102	1.71620703399941	27.75	7.75
SPAAR	0.855376042803292	-1.16992500144231	0	1.25
SPACA1	0	0	0	0
SPACA3	0.304219223670818	-0.584962500721156	0.5	1.25
SPACA4	0	0	1.5	1.5
SPACA6	0.146423262854914	0.169810579025558	393	349.25
SPACA9	0.192959149075193	0.238714726638381	99	83.75
SPAG1	1	0.476438043942987	87	62.25
SPAG16	0.217840224839286	0.862810526617569	625.5	343.5
SPAG17	0.0886261784079	0.333556097140202	53.5	42.25
SPAG5	0.321888068561035	0.242418626800969	836.25	706.75
SPAG6	1	0.204358498506186	12.25	10.5
SPAG7	0.0388755256173724	-0.0284069753250789	1394.5	1422.25
SPAG8	0.280814041736811	-0.283498508393509	86.5	105.5
SPAG9	0.114301327272963	0.0838637303278688	2013.25	1899.5
SPAM1	0.37764895957654	0.514573172829758	1.5	0.75
SPANXB1	0.620832498248178	1.32192809488736	1.5	0
SPANXN1	0	0	0	0
SPANXN2	0	0	0	0
SPANXN3	0	0	0	0
SPANXN5	1	-0.415037499278844	1.25	2
SPARC	0.486374113950454	0.177507595793817	24703	21843
SPARCL1	0.226663861111959	-1.64343490344062	33.25	106
SPART	0.251559608194846	-0.114818893759352	1305.75	1414
SPAST	0.0402577134495242	0.01389038778344	286	283.25
SPATA1	0.19324051716192	0.558873271852495	33.25	22.25
SPATA12	0.20133398519443	1.26303440583379	2	0.25
SPATA13	0.0276847467110622	-0.0494304985178988	529.75	548.25
SPATA16	0	0	0	0
SPATA17	0.12005470100351	1.21150410519371	10	3.75
SPATA18	0.184068570177722	1.2505434616506	85.25	35.25
SPATA19	0	0	0	0
SPATA20	0.0387089555420985	0.0103050083917386	771.75	766.25
SPATA21	0.242391812090001	0.104825976220776	330.75	307.5
SPATA22	0.836463648457808	-1.13750352374993	5.25	12.75
SPATA24	0.0367072855631702	-0.0210616155278296	16	16.25
SPATA2L	0.529860789333713	-0.228738471694065	298.75	350.25
SPATA3	1	-0.584962500721156	0	0.5
SPATA31A1	0	0	0	0
SPATA31A7	0	0	0	0
SPATA31C1	0.0726214515074613	-0.263034405833794	0.25	0.5
SPATA31C2	0.0530100513525615	-0.321928094887362	0	0.25
SPATA31D1	0	0	0	0
SPATA31D3	1	-0.321928094887362	0	0.25
SPATA31E1	0.349768976851061	-0.584962500721156	0.5	1.25
SPATA32	0.235993411909729	0.514573172829758	1.5	0.75
SPATA33	0.254736012104454	1.09677899812828	241.75	112.5
SPATA4	0.128358594240191	-1.11547721741994	3.5	8.75
