RNA11_HP_Hyb1_total	RNA12_HP_Hyb2_total	RNA22_HP_Hyb1_total	RNA23_HP_Hyb2_total	gene	mean	bins
93.7240462032877	112.698570014164	102.706007791446	119.836641223573	TLE1	107.241316308118	5
104.913321093477	105.039879712587	115.00706195916	104.042174588849	CYP26A1	107.250609338518	5
112.202713138847	114.644219442074	104.694691986632	97.8827144361607	BTBD6	107.356084750928	5
120.779406959459	93.7512416783097	108.737571946198	106.16813923444	CEBPZ	107.359089954602	5
93.1095295316742	122.85636765928	99.6176981221524	113.928271392591	CRYZ	107.377966676424	5
91.8720991334987	99.1704529074956	115.295172104623	123.299013907187	IRF2BP2	107.409184513201	5
105.694022104522	107.855956643528	104.235127447033	111.859057380399	DTX4	107.411040893871	5
109.842084381316	120.080200691992	96.7922051041558	103.057036475888	TMEM179B	107.442881663338	5
107.826000507261	111.9212967611	103.630793320382	106.42015442021	OAT	107.449561252238	5
66.4085108589972	119.932561052625	97.6191479506615	145.877806964744	TMED7	107.459506706757	5
122.061188460145	116.286770069303	103.594005676321	88.0232380902682	NDUFB6	107.491300574009	5
110.531055397864	110.712791538736	110.168451434082	98.5611421057465	ALDH9A1	107.493360119107	5
123.122023734873	79.4632321772659	125.343165108621	102.071060576637	ANLN	107.499870399349	5
131.392654773756	112.343494804877	98.1146637882928	88.197460788417	MRPL33	107.512068538836	5
89.7356857132831	102.19142939866	107.36811492863	130.850531654244	LMAN1	107.536440423704	5
121.379900819027	95.4263557422101	115.670382645766	97.9582733696278	SH2B1	107.608728144158	5
93.7191759201309	116.44808250949	99.8474084435914	120.555024431855	PPP2CB	107.642422826267	5
111.299506236837	98.9606901252083	101.560904458128	118.942436169273	SIPA1L1	107.690884247362	5
115.387161137141	87.4235931246223	112.655517407836	115.466624724674	SP1	107.733224098568	5
83.4181406165973	145.423662952432	69.6079170451809	132.505410923291	ABRACL	107.738782884375	5
94.100859057886	127.049720984142	91.3312679590478	118.583205334461	PCDHGC3	107.766263333884	5
105.039669582681	108.75927257632	101.083928246411	116.787966671811	GPR107	107.917709269306	5
109.927866162033	117.259522610191	100.932258905777	103.604214309118	VTI1B	107.93096549678	5
119.401294133055	99.872309759479	109.400133093856	103.09565764258	FAAH	107.942348657242	5
111.721270150158	100.269205288789	107.450728274585	112.42435181169	ZMYM4	107.966388881306	5
116.937103953634	95.2616920493931	112.687503461425	106.988587611713	HIP1R	107.968721769041	5
115.939685420458	97.259577540384	113.563785379031	105.55779091856	SLC20A1	108.080209814608	5
101.967153190055	110.474145698651	90.2806527302178	129.796696619386	RNF146	108.129662059577	5
120.990567668179	103.778771974841	105.347363803962	102.493264770971	TCF25	108.152492054488	5
117.863439856775	105.456180883133	109.892559404744	99.5394005639414	LRRC41	108.187895177148	5
116.69033336538	114.970352648878	103.52438024528	97.6461697864025	SCRN2	108.207809011485	5
110.428700100381	103.967261146355	103.736708376206	114.799212684946	SUDS3	108.232970576972	5
98.6682294256746	114.661291968736	98.0564726967356	121.667432792865	SYNCRIP	108.263356721003	5
106.948463410005	119.181343686883	100.918003420669	106.240538914934	OLA1	108.322087358123	5
104.87762655905	106.765992097389	102.227937445883	119.505357290112	RAI14	108.344228348109	5
119.568108630485	101.932621888873	118.679644715239	93.3252752019186	CDCA4	108.376412609129	5
98.2769182971715	119.969807642237	101.210260971751	114.095275523546	YPEL5	108.388065608676	5
110.978312969329	114.242289842494	101.093197127518	107.349709514589	TMEM203	108.415877363482	5
95.1288529702947	86.0006356891373	105.984291052587	146.554544904877	ZNF711	108.417081154224	5
126.034057977477	91.8839789198559	117.612540069987	98.3072161728969	PABPC4	108.459448285054	5
100.682477100376	114.575499869677	101.081375836809	117.559811269063	SH3BP4	108.474791018981	5
114.852477828648	108.958448686819	104.074770024378	106.096833129916	DHRS7	108.49563241744	5
145.32079023209	93.4684830822626	112.33886513324	83.0736200002362	UBE2T	108.550439611957	5
109.609411876349	109.165576708809	106.907839738271	108.864347292676	NPLOC4	108.636793904026	5
117.405158008988	97.4820722233526	111.060598099802	108.7727795904	TMUB2	108.680151980636	5
105.081955516328	96.9205502846842	119.224968733657	113.502204773978	BRD1	108.682419827162	5
117.913330537005	90.5697447060187	127.055215507313	99.2902326600388	TDRD7	108.707130852594	5
136.432671450318	92.2593670414924	122.722208366641	83.6119459573382	KIF2C	108.756548203947	5
118.032265084009	92.2347897933019	110.09980515317	114.704447893533	PCGF3	108.767826981003	5
110.795451921424	97.8313827300815	113.549919975743	113.018017856381	MBD1	108.798693120907	5
120.77186249811	108.959706726176	117.173654274165	88.3608165118715	HES6	108.816510002581	5
96.629236372771	128.472020827344	91.3332538601403	118.939812310363	PCDHGC4	108.843580842655	5
101.501991501219	113.868847124752	106.642863445518	113.491725036297	ATG9A	108.876356776946	5
119.892381575161	105.892268688108	113.819027227156	96.0141111956115	SLC25A13	108.904447171509	5
117.242728064765	104.544048071541	106.275035453315	107.557842916682	BRD7	108.904913626576	5
133.607908167823	90.6158009400114	113.766458975031	97.9764186272315	NSMCE4A	108.991646677524	5
96.1011711903803	109.811773908868	102.413298588192	127.936256888596	ATP2B4	109.065625144009	5
97.5076210850791	110.338374956114	107.877097836076	120.69462735963	MCFD2	109.104430309225	5
110.73218635779	123.488466796287	94.4804494266941	108.061737121207	MICU1	109.190709925495	5
99.2944913393125	105.184286664801	111.181784662069	121.134005382697	CCDC117	109.19864201222	5
100.738099949318	137.270445227472	91.7472223762725	107.232955193676	CLTB	109.247180686685	5
96.0333476897142	118.552027862167	102.581853172564	119.904578621885	LSM14A	109.267951836583	5
116.460427744447	117.977453253546	103.908073324127	98.8122054048025	THAP11	109.289539931731	5
114.762632623413	114.627933910617	108.351722918754	99.5084868981588	RCC1	109.312694087736	5
97.9901155805823	106.141020235034	110.624604295251	122.611935785195	MOB1A	109.341918974016	5
108.956594079684	130.935353950654	102.394398249728	95.2938381117928	ERI3	109.395046097965	5
105.754391045492	107.414026301629	109.470009127463	115.210251590212	ZDHHC9	109.462169516199	5
122.806224993891	102.629958886479	112.913504177871	99.5923893701743	EIF3B	109.485519357104	5
117.679849709907	114.464720389316	106.607488314104	99.2070389125178	PATZ1	109.489774331461	5
128.544037083627	65.4739312536315	150.120690041292	94.0093984101548	AJM1	109.537014197176	5
127.306961944135	104.078360732491	114.840689768742	92.050858057659	ZMYND19	109.569217625757	5
101.015483646511	112.705534203213	106.055117427232	118.808530001591	CDK9	109.646166319637	5
97.6769246848493	129.240538033514	92.2978578492067	119.369919385419	PCDHGA4	109.646309988247	5
125.210597426546	118.195456957159	102.149049487182	93.1751670437583	SDHAF2	109.682567728661	5
122.634345345088	99.5673869052625	120.720093503313	95.9243422105727	POLRMT	109.711541991059	5
97.8542547470733	129.188335021725	92.2244234614307	119.592477323659	PCDHGA9	109.714872638472	5
101.866979495677	105.369778292477	118.767003158407	113.069032590162	IER2	109.768198384181	5
116.141300333808	106.688686911689	108.058682783448	108.320201928386	CAD	109.802217989333	5
99.1434432050337	119.008713124778	105.208296706657	115.932217745428	GATAD2A	109.823167695474	5
105.472986064193	107.803900636968	108.371685966399	117.651610708214	KLC2	109.825045843943	5
97.8644849329016	129.405571842909	92.3884577179047	119.75974993327	PCDHGA12	109.854566106746	5
95.5289945024881	124.584874088131	93.7821170851129	125.52427668553	RALA	109.855065590316	5
97.911512602078	129.416917648826	92.633190555261	119.488890775441	PCDHGA3	109.862627895402	5
115.573552689935	126.073576146197	100.966460797759	96.8886942397451	TMEM205	109.875570968409	5
111.22201216326	129.440754627718	99.3539069996365	99.6006926866115	B4GALT2	109.904341619307	5
115.643983345816	118.915502187397	103.605312596827	101.482741446043	CLNS1A	109.911884894021	5
116.43074790956	102.656172997892	119.884742818517	100.91001488264	ATP5MF-PTCD1	109.970419652152	5
102.38275236273	119.007986018487	108.655623653462	109.890297237535	FADD	109.984164818054	5
110.177339980963	97.6258946435621	120.115769511284	112.231003477656	NFKBIA	110.037501903366	5
119.667555334818	114.552438954325	107.380901850652	98.5785199539435	NOC2L	110.044854023435	5
108.078224363193	105.402745366947	98.92582460726	127.849716281432	PHF10	110.064127654708	5
135.729494480606	73.8527153277599	148.064305996745	83.0607540173539	ACSL1	110.176817455616	5
105.14852747913	120.207361150703	101.68063440496	113.678944709617	PJA1	110.178866936102	5
113.696933738946	107.9008776061	104.593635334135	114.565984078148	UBE2K	110.189357689332	5
92.2635569698111	107.945427473783	99.5744505770304	141.125388577362	MYO6	110.227205899497	5
98.9636541707491	139.042199930409	92.3257987989923	110.739950334513	CSNK2B	110.267900808666	5
117.711304552084	115.512247293093	107.043005246085	100.89097166413	AIF1L	110.289382188848	5
120.62230125312	111.932681231672	114.245830444532	94.7687634558515	DTYMK	110.392394096294	5
121.944850355848	108.993289101142	102.0036540507	108.68574815857	FTSJ3	110.406885416565	5
102.909244441141	113.730271038596	102.247224818641	123.029071322544	PGRMC2	110.47895290523	5
135.786397372227	108.172877791292	108.053429528115	89.9954756352643	PLEKHO1	110.502045081725	5
132.193314573414	111.179412276096	112.619587663801	86.0867870528326	RPA2	110.519775391536	5
97.7618899460507	121.387733466679	98.9385685954419	124.095078355453	ABCF1	110.545817590906	5
98.2114779586562	110.851394175092	113.452387875012	119.69090391545	SNX4	110.551540981053	5
117.040492634511	105.129625417627	110.48764416046	109.678530268597	POLG	110.584073120299	5
113.889940500859	86.6121874628703	134.180777481795	107.973016617322	F3	110.663980515712	5
105.766568462853	119.857315065151	96.163251749198	120.947936928347	FAM219A	110.683768051387	5
113.924435730927	115.94363216198	109.19909133972	103.81478320077	PLEKHB1	110.720485608349	5
106.879182600304	118.858218431836	111.215414267563	106.468688342244	CDK2AP1	110.855375910487	5
101.012741503666	108.777241500651	110.560091681505	123.102951508677	PAPOLA	110.863256548625	5
101.596923926026	104.814989622509	116.407567835214	120.87243127881	WDR86	110.92297816564	5
120.301756866044	103.318953426911	112.322681699517	107.899097192703	TMEM214	110.960622296294	5
89.6006044112747	122.30721385554	94.1147103462446	137.837836802102	RANBP9	110.96509135379	5
111.253786345707	123.921977835374	101.752154263689	107.143269692998	KXD1	111.017797034442	5
110.348124661112	121.494254892757	106.775502617889	105.542024074521	PEX19	111.03997656157	5
90.9527521072957	125.171521601591	103.066490128503	124.987477211572	ARID3A	111.04456026224	5
143.831095337055	89.335169847936	123.916258935749	87.097063270376	TACC3	111.044896847779	5
150.478383119161	104.600124870097	109.968218106855	79.1970127437663	MIIP	111.06093470997	5
129.355797580025	96.9099678691388	109.596522932306	108.418200513789	PRKRIP1	111.070122223815	5
120.928857530736	128.056417850618	97.8914590772454	97.5925906037725	FIBP	111.117331265593	5
103.167319580817	82.2981592886893	156.900965483557	102.221599154063	ZFP36L2	111.147010876782	5
105.61504938341	111.991044977598	104.440250569181	122.588769276087	PAK2	111.158778551569	5
102.235072789443	95.7529290533961	120.48905638109	126.170907245018	SESN3	111.161991367237	5
107.692842847122	124.608542052387	109.259302861745	103.170661319946	MRPL49	111.1828372703	5
109.538074885891	124.84285121596	102.964662428218	107.38632927063	BOK	111.182979450175	5
137.201607982897	88.4618251007028	121.741526590913	97.383973158807	HDAC10	111.19723320833	5
111.891446254957	94.7437757873505	120.770878204	118.082693064133	ROBO1	111.37219832761	5
131.688307239577	92.302623742509	107.880447462118	113.659268005539	ZNF638	111.382661612436	5
145.117863127133	105.271020045168	102.391047891641	92.8552244036587	FOXH1	111.4087888669	5
106.433110730691	129.076418796979	100.305318254273	109.838357503778	P3H3	111.41330132143	5
128.386595865681	111.337099944348	108.403645278666	97.6859096811533	NDUFS3	111.453312692462	5
117.18990590582	108.529221933362	110.52835460133	109.586476258325	SAP130	111.458489674709	5
109.985670062689	119.086266385786	107.337564780622	109.51737866612	PRPF31	111.481719973804	5
110.778830298437	128.185672412699	101.72314319747	105.402299139575	NQO2	111.522486262045	5
97.8300793689773	114.779260491362	104.517350493145	129.353892052541	RDX	111.620145601506	5
136.864188276374	87.3216634597186	117.807945132246	104.532242362192	MRNIP	111.631509807633	5
107.631683659141	113.898163916953	111.446756947773	113.765623342062	ZDHHC5	111.685556966482	5
100.782451877275	121.477118135899	107.007196501634	117.564528245765	EHMT2	111.707823690143	5
110.648296385076	128.360531024174	105.609391509791	102.217322498416	THAP4	111.708885354364	5
97.1319141724793	118.909771977752	96.8935212975475	134.036828323141	RAB11FIP1	111.74300894273	5
125.675322040298	97.1545889764351	116.366506555774	107.879870665025	MCM3AP	111.769072059383	5
148.253919841393	96.5515634181182	119.181066715582	83.2945396091617	DDX39A	111.820272396064	5
121.431475689356	96.7907650288107	128.94856280046	100.293927282237	CDK1	111.866182700216	5
95.3203401360383	114.76385888974	111.018120411939	126.512282145671	ATP6V1A	111.903650395847	5
90.9205161202821	136.687426519829	99.8727197495199	120.181024669255	IGSF8	111.915421764722	5
123.480019368742	106.944693493062	111.853303404521	105.394904432979	CMTM8	111.918230174826	5
99.4465192364425	131.990044412588	94.2089602186952	122.085812728363	PCDHGB2	111.932834149022	5
116.184360342356	103.31460801551	107.443579626799	120.939286291236	RAP1GAP2	111.970458568975	5
116.642185848704	100.81293660915	119.789345012533	110.726409824304	ABCA7	111.992719323673	5
112.032148743202	97.2219302860737	118.769795278239	119.961085445812	HP1BP3	111.996239938332	5
104.436449341105	102.923492340933	118.071701592683	122.657453353698	PLEC	112.022274157105	5
115.477083602724	110.243482244739	113.609712994558	108.8457443819	DOLPP1	112.04400580598	5
156.801993851037	83.908499912056	121.683853994028	86.1287347580223	RFC4	112.130770628786	5
122.581027302874	86.1733469120007	145.894578996306	94.1298298843232	MID1IP1	112.194695773876	5
99.9904805823463	132.226733414208	94.4888519051628	122.275465154127	PCDHGB3	112.245382763961	5
127.00342107045	100.746763819098	116.127030470197	105.234729806182	GET4	112.277986291482	5
134.867012400827	114.343418627809	107.273135220347	92.7899959608536	SRA1	112.318390552459	5
102.623810562769	117.771306418275	108.426996921029	120.574011186842	MAPK1IP1L	112.349031272229	5
104.808659285256	125.872021674012	95.7252018208737	123.062524368692	EFNB3	112.367101787208	5
114.99691938711	126.623724493858	97.3326094316699	110.530984278292	MRPL18	112.371059397732	5
123.272996610322	102.769573961584	124.504339799647	99.582814856606	NFKB2	112.53243130704	5
91.5688699897473	122.788181553061	107.406648578052	128.427061649597	LRP10	112.547690442614	5
121.649415776183	106.587677397707	118.489178708695	103.70251717702	ARFIP2	112.607197264901	5
107.957088283684	128.985084866439	102.287917458204	111.20979571204	PODXL2	112.609971580092	5
120.846406680073	129.251949657767	103.908881073514	96.6159716961446	ECH1	112.655802276875	5
111.731056187541	111.886042614493	115.288797723375	112.01011651973	NAP1L4	112.729003261285	5
100.481015895171	132.82251361655	95.018383389057	122.648383553921	PCDHGB1	112.742574113675	5
112.890167563583	105.503681292791	111.761157689613	120.949429715167	LEPROT	112.776109065288	5
128.327316925992	106.400102495737	114.482181494675	102.125531925685	SPOUT1	112.833783210522	5
109.660997431642	120.176173283702	108.731038449954	112.808875519239	WBP11	112.844271171134	5
126.887321724752	102.696508273141	115.671384978515	106.158139804711	PKP4	112.85333869528	5
114.466695385902	112.963354808478	112.715207114465	111.372852568433	MEN1	112.879527469319	5
145.123641309511	97.127237042185	119.412473908936	89.9311012539104	TRMT1	112.898613378636	5
134.29803209044	103.647735327574	117.007184775841	96.7246738763519	SIGIRR	112.919406517552	5
119.539307517951	104.184437389269	118.459617139269	109.522929148504	PHF13	112.926572798748	5
127.347949583986	122.571844296339	90.309654209048	111.57924381293	CFAP36	112.952172975576	5
134.191173555561	89.6564109044724	124.295794202436	103.699447250295	PWWP3A	112.960706478191	5
130.625829936145	113.746422753612	112.886900696937	94.616859494745	COPRS	112.96900322036	5
97.7112136485208	91.3414748373989	145.431369618595	117.470471249443	MFSD11	112.988632338489	5
100.722348119246	136.990881381214	97.1058695499944	117.406501436133	PALM	113.056400121647	5
123.717490546915	113.671384121548	110.637392390677	104.483858060877	USP39	113.127531280004	5
92.8424108311823	123.342578528376	94.7143957390711	141.897183412236	SHROOM3	113.199142127716	5
98.359615633218	119.114263332791	113.900917341952	121.454568810842	TCEA1	113.207341279701	5
124.319004225962	99.6615841991211	118.856760795334	110.112171680228	TUBGCP6	113.237380225161	5
102.275504829666	117.630650195104	115.942622901692	117.161008321906	DLK1	113.252446562092	5
98.6698946592488	118.560519631639	103.575271227957	132.210806536051	ERLEC1	113.254123013724	5
102.6003340299	131.449022962317	97.3475886737833	121.62062362569	PCDHGB5	113.254392322923	5
113.572481188482	130.841000619186	107.051506568413	101.647412405672	AKR7A2	113.278100195438	5
145.364105351169	94.0407796232554	115.563731263255	98.4985623211062	SLC29A2	113.366794639696	5
114.182532204521	122.850448005443	105.202985123023	111.263522630334	POMGNT1	113.37487199083	5
99.7441269893103	125.942076847035	106.25670389369	121.887087972911	MEGF8	113.457498925737	5
134.170952075965	72.8659946505708	136.935064815001	109.962113926763	ZNF121	113.483531367075	5
115.292962304612	126.02712471717	101.115505619702	111.78428695855	UNC45A	113.554969900009	5
122.500871235781	107.281908557021	112.868101520087	111.964001727983	IPO9	113.653720760218	5
130.508159844857	100.351745953962	114.563120453641	109.224163943121	RBM17	113.661797548895	5
119.867625073325	124.787080164043	103.562727292965	106.516126820564	NME3	113.683389837724	5
115.303761068281	111.229367338754	116.316992596582	112.098752742829	PNPLA6	113.737218436611	5
111.677838281933	135.725513731668	101.697297942025	105.89907011141	MRPL10	113.749930016759	5
117.247507788477	138.204420647176	103.205490158407	96.5869919445925	C11orf68	113.811102634663	5
118.899815061793	123.115387120767	102.979147719877	110.665381568528	EIF3H	113.914932867741	5
125.309281198747	102.860223709382	128.65552817478	99.0118994395499	CAMK2N1	113.959233130615	5
111.568647618224	113.797816462487	117.206555604515	113.446276117207	TSN	114.004823950608	5
139.58939604825	108.482138770421	107.548361139036	100.407747840238	TRPT1	114.006910949486	5
121.480757633901	111.122986922869	111.45712877617	112.072343293053	RNF34	114.033304156498	5
109.714475575067	136.370591156534	103.577056395288	106.52946835302	NOB1	114.047897869977	5
136.489843064879	107.131716899586	114.229933268903	98.5272808408639	INTS11	114.094693518558	5
120.401656272022	126.023039049135	107.749980734193	102.221566868117	MRPL11	114.099060730867	5
96.4834027238938	145.001032555494	95.3623445473069	119.641277813821	COTL1	114.122014410129	5
117.554371368372	97.9325073693125	120.434233347147	120.581668358612	ANGEL1	114.125695110861	5
119.82543145611	112.983804861133	110.323782993182	113.613736442402	PWP1	114.186688938207	5
130.864424434708	107.313972233435	107.511584223622	111.206955176787	GSTK1	114.224234017138	5
125.325227133818	115.824098429645	118.256259140646	97.7901411331006	PSMG3	114.298931459302	5
133.803427933509	116.974502526646	103.292298352794	103.557046623003	UQCC2	114.406818858988	5
123.497456154747	122.977015297961	109.0294450822	102.15801860027	PSMB2	114.415483783794	5
125.912897073776	106.379682353633	124.203772322104	101.26039687876	MAGEH1	114.439187157068	5
90.2613730791146	124.896500210928	95.570992877143	147.072384256308	DACT1	114.450312605873	5
124.244009713388	114.517617889736	111.140032737169	108.04258209057	FTSJ1	114.486060607716	5
110.704423179346	110.306080415	123.60017299245	113.628651331743	TP53I13	114.559831979635	5
98.9191903509634	111.834889587955	110.327501921451	137.171216470315	ATP2C1	114.563199582671	5
109.232817943027	100.166909774755	124.33502017326	124.81150730151	CKAP2	114.636563798138	5
114.756103099803	121.147328988318	116.715248668126	106.02065118752	POR	114.659832985942	5
104.979109617397	117.607425664978	113.063284426187	123.136403966529	MAPK6	114.696555918773	5
125.361182646182	123.557565895523	109.454437321548	100.438642193644	HMCES	114.702957014224	5
103.924106410513	125.248470651688	102.549540813596	127.1845796158	DYNC1I2	114.726674372899	5
131.062573222309	99.087941394205	122.84136160493	106.100859269607	KLHL17	114.773183872763	5
94.3981374836163	125.304927748147	107.732177685062	132.058259272434	TMEM184B	114.873375547315	5
99.6689848569672	128.896772662708	106.074787558498	124.859902535043	GTF2H4	114.875111903304	5
119.021356615348	111.828261905067	113.556819393488	115.182812757646	ZC3H15	114.897312667887	5
135.807530781492	104.818494857122	122.927059377488	96.0868013699618	CDCA8	114.909971596516	5
140.732352213439	117.874063728729	107.409034762714	93.6740923358964	TMEM258	114.922385760195	5
141.66554256518	100.808136103545	115.576215518884	101.803842137251	NOP58	114.963434081215	5
120.262604722901	110.877040697003	113.932034084514	114.943858012014	PLD2	115.003884379108	5
87.9165782394371	146.00174337651	95.0600073943885	131.073791188108	GNG10	115.013030049611	5
119.201555191658	109.355192970442	108.321923418671	123.418141377002	PRKDC	115.074203239443	5
109.416234449227	115.717917177769	111.077543191067	124.37058558638	SGPL1	115.145570101111	5
135.348004478482	97.5741373461398	128.372520902684	99.3696177639762	LRRC45	115.16607012282	5
126.968325998745	90.145217483638	133.65732417925	109.903891051067	PGP	115.168689678175	5
100.729096700273	138.455794417633	103.509600038881	118.40223115954	LIMK1	115.274180579082	5
113.717621806774	122.937912156775	115.837386785519	108.767041026901	TMEM129	115.314990443992	5
113.7189207942	116.680600200987	109.818086268796	121.182565230448	KHNYN	115.350043123608	5
112.789524852394	121.443958754444	119.556181513231	107.993391971895	TYRO3	115.445764272991	5
126.01068423962	100.269563682368	118.766760953025	116.822673087449	ZNF384	115.467420490615	5
131.00309343946	99.5496853702749	127.661813324555	103.806488051107	RTKN	115.505270046349	5
130.220584747418	87.0678169735862	144.699039776629	100.114888833192	TONSL	115.525582582706	5
103.997945919033	116.496811023249	115.783524928843	125.856432210869	RAB14	115.533678520498	5
79.233821645853	156.162692665451	77.4010281337926	149.461574307851	FLNC	115.564779188237	5
106.008908503317	125.617322869137	109.89059808064	120.903036559001	PLEKHB2	115.604966503024	5
112.341086480016	140.120223678002	100.928915239771	109.303753123642	ZNF581	115.673494630358	5
107.793997088579	117.223340423012	107.408955250035	130.373517065243	TMEM248	115.699952456717	5
87.81745794142	127.7109786506	98.1526019188196	149.214339994833	TOR1AIP1	115.723844626418	5
133.803758995107	91.4642304421424	136.157037032662	101.629064567171	CDC42EP3	115.763522759271	5
123.85433927707	116.161956596302	105.01233032608	118.073215876044	LMBR1L	115.775460518874	5
126.170493546699	119.38486025183	110.307391619011	107.651942124257	HDAC3	115.878671885449	5
107.449981705599	107.644237559547	117.298810858506	131.310323823735	PPP4R2	115.925838486847	5
143.717621173827	94.590075208195	125.223560206676	100.491774429095	MTG1	116.005757754448	5
134.992215343232	86.6694982141315	136.893142165143	106.268333679434	IQGAP3	116.205797350485	5
124.812113687978	121.168002575773	116.916421278783	101.996326735467	LDHA	116.2232160695	5
100.674579198585	112.77351771847	113.805547355179	137.775633951927	PLEKHA8	116.25731955604	5
120.541730422557	117.165795907242	118.865410620563	108.470244535016	LONP1	116.260795371344	5
108.553356214025	141.695283240538	98.6792914553217	116.122579940324	FIS1	116.262627712552	5
115.951962254292	124.444518074859	97.8537454573607	127.522524701807	RARS2	116.44318762208	5
118.62253131034	118.030894731431	115.991229079602	113.235956767453	EGLN2	116.470152972207	5
122.149653859892	112.957258606388	109.124182067294	121.871262581514	XPC	116.525589278772	5
107.227525210331	121.476684925594	117.307520488883	120.181814776098	AMFR	116.548386350226	5
121.408543188514	122.477417283018	111.10707396919	111.220357415879	MED25	116.55334796415	5
111.293907034571	102.966232218686	122.717883858014	129.409673102047	UBE4A	116.59692405333	5
119.997131690938	121.549536138335	118.499934336878	106.435223677148	ANAPC13	116.620456460825	5
127.655046840932	100.438127831236	117.832209004963	120.875456456747	SUPT7L	116.70021003347	5
118.778942314238	110.886070640008	118.301919877357	118.907912132729	KPNA6	116.718711241083	5
147.486625791723	77.3623967984548	137.449480886658	105.020908175193	DGCR8	116.829852913007	5
124.532453514384	115.280667819687	116.565461072371	111.149623009726	PLCB3	116.882051354042	5
124.757915427174	128.599156918007	115.516791390593	98.729187145133	ATP6V0B	116.900762720227	5
151.711524519862	84.0923412115374	127.197243941992	104.805184178321	DNAJC15	116.951573462928	5
104.91320604748	115.470763038592	114.656822331879	132.802562796166	CSNK1A1	116.960838553529	5
150.418747937675	91.8275286300237	142.507008266602	83.2981432975342	RIPPLY3	117.012857032959	5
113.692051239188	128.119190516867	118.145770999293	108.205725099917	TOMM40	117.040684463816	5
122.682941404325	121.507047333766	110.979424824827	113.129457290278	ZDHHC16	117.074717713299	5
109.472385236264	131.998128246543	112.922362650478	114.192524300862	AP2A1	117.146350108537	5
131.368700282954	105.456386661197	118.79861919684	113.029029635968	NEURL4	117.16318394424	5
99.4977047280207	135.454482604017	114.874209856193	118.998350278648	GSN	117.20618686672	5
135.056757778787	117.219667665008	120.859673289041	95.7983361549802	RFC2	117.233608721954	5
112.395302635126	129.859497965826	112.284971441944	114.433487164567	PLOD3	117.243314801866	5
134.524545795792	119.990656258828	111.607062420053	102.969402941469	TPRG1L	117.272916854036	5
126.765427805759	126.632252225182	115.538129122668	100.768353654447	UQCR11	117.426040702014	5
93.376809172011	118.149175371194	116.805097852414	141.550579031564	PNRC1	117.470415356796	5
122.852821058397	126.673498511692	113.05768353383	107.67567319861	SSR4	117.564919075632	5
120.737452683603	141.611463047025	101.949241977327	106.064021019119	LCMT1	117.590544681769	5
129.760023311577	104.429064367575	124.738420807999	111.482194915985	RBBP7	117.602425850784	5
123.236848632282	127.083944903565	115.338817108345	104.803211194044	CNP	117.615705459559	5
106.108677606309	123.952145056356	116.315830648889	124.136230598644	ACTN1	117.62822097755	5
128.602666062912	118.143115315563	114.262002982641	109.539719690163	TMEM60	117.63687601282	5
120.576718470436	111.383157258494	116.750922313321	121.85299448522	ATMIN	117.640948131868	5
121.478104797285	124.803834806978	110.648552510709	114.413081622331	FKBP2	117.835893434326	5
152.742682504464	113.346177546191	113.959828325008	91.310369643579	UQCRQ	117.839764504811	5
132.908961006564	129.03144091472	115.725268090189	93.6951451415173	RNASEH2A	117.840203788248	5
118.267941705228	102.001831125388	121.11846580825	130.187684468212	PRPF40A	117.893980776769	5
126.494262087975	116.885462310513	119.302346619877	109.03668428184	PITHD1	117.929688825051	5
132.201656424526	122.636884957302	114.250159906047	102.706845631975	SYNJ2BP-COX16	117.948886729962	5
128.942177620846	120.55657856734	113.864663367272	108.50769362778	MRPL55	117.967778295809	5
101.193828284964	124.062372066926	119.102170898964	127.585266804356	CMPK1	117.985909513802	5
137.803828095063	114.508632106545	117.070846931727	102.561221249154	ATIC	117.986132095622	5
109.017621401971	142.734493544232	100.141933181239	120.178217530175	KIAA0930	118.018066414404	5
128.174934625956	111.612557611364	115.527206023279	116.803246195047	SUPT6H	118.029486113912	5
101.368302165174	137.406555592115	114.424172524657	119.744789911782	SLC52A2	118.235955048432	5
117.47392296757	119.350778130484	116.51327603082	119.75901119743	USP19	118.274247081576	5
133.614816971055	107.020553850272	137.544167288294	94.9587283243337	TELO2	118.284566608489	5
128.785462398269	125.459873612546	125.633161384756	93.3156581652258	FOXA3	118.298538890199	5
119.140451167196	99.5027310906943	116.727672092173	137.830797656978	ZNF608	118.30041300176	5
105.003817505762	131.524354284792	108.043025728793	128.858940252809	CLSTN3	118.357534443039	5
98.0959175681828	129.415492880818	112.208439300408	133.805214236239	GALNT2	118.381265996412	5
130.274297885215	114.83741098014	116.138592301188	112.341505293059	VPS4A	118.397951614901	5
159.41998654958	81.6068595989074	134.401633955114	98.3061909002119	TNFRSF25	118.433667750953	5
124.683770440898	118.737245899343	121.890540062645	108.700591414002	RPA1	118.503036954222	5
97.4124941618193	130.314735994307	98.4085398301676	148.346077182572	LRRN1	118.620461792216	5
122.514998390151	118.33000357306	119.455476944779	114.34268851251	SCCPDH	118.660791855125	5
131.654800567255	102.051892055959	123.915313989172	117.114010039201	DCAF5	118.684004162897	5
114.435301628836	130.293995726954	106.249370272233	123.929335492761	PRR36	118.727000780196	5
124.34320198353	145.322419217848	97.3722953744718	107.902420805214	CIB1	118.735084345266	5
