RNA17_CM_Hyb1_total	RNA19_CM_Hyb2_total	RNA3_CM_Hyb1_total	RNA4_CM_Hyb2_total	gene	mean	bins
34.9571795894154	29.2164479748312	33.0677430057689	32.551810723714	ACBD6	32.4482953234324	4
48.258125538649	18.0993909087337	45.8057734021756	17.6399125223346	ARHGAP45	32.4508005929732	4
37.4026064003144	25.5401827078681	35.8407523569454	31.0309464388308	NUDT1	32.4536219759897	4
31.5996721534987	34.104289275547	32.4862921373536	31.6356310853964	PHKB	32.4564711629489	4
36.1991878419638	29.2758441983747	34.1177583598787	30.2477355653641	ZNF595	32.4601314913953	4
28.4407844471474	37.1912266136159	30.498691513766	33.7302317171965	TSPAN14	32.4652335729315	4
35.7647761446047	30.4909738999508	34.5785339307387	29.0299268850218	RHOT1	32.466052715079	4
37.3768910358891	28.8770167465633	32.9948150337161	30.6396687085755	PBK	32.472097881186	4
34.311888462911	30.2081341107612	34.514770884402	30.973704957061	GON4L	32.5021246037838	4
22.6156961156494	42.5338097999601	23.7602411332285	41.122596107215	SLC18B1	32.5080857890133	4
31.1463797398843	35.7057401850117	31.3080242286517	31.8917428261931	ZBTB34	32.5129717449352	4
31.8758453300049	33.8380920592922	30.3939420751467	34.0191264963867	MAP3K2	32.5317514902076	4
34.9875599955999	29.249788138694	36.4237822260559	29.4667931895737	SIK3	32.5319808874809	4
38.5630625578141	28.1485068252914	36.347448045506	27.0848178613912	MTUS1	32.5359588225007	4
38.7361750660353	25.7674207099045	36.0386705164763	29.7095465396641	CDCA3	32.56295320802	4
28.4526284659736	33.706982016459	28.7518070284423	39.4347545649614	SSC5D	32.5865430189591	4
34.2470795183679	30.8736195378411	34.0207518876835	31.2250591334793	SMARCAL1	32.5916275193429	4
32.7336896122672	33.9367753851267	31.7141079053153	32.0035029998435	ZNF281	32.5970189756382	4
35.7805306343423	29.0454369921597	35.3343706268446	30.2667360714044	NDUFA10	32.6067685811878	4
26.9891633305299	39.1715797675395	29.4438069310515	34.850710294824	SUSD1	32.6138150809862	4
32.129126351568	34.6902187272776	31.9573507461268	31.7059904036718	ACOX1	32.6206715571611	4
31.0511905721176	33.7763379075322	33.5460816512165	32.1260717075998	BFAR	32.6249204596165	4
37.3397541354542	27.8172864091014	35.9976941998004	29.3650880290593	RAB40C	32.6299556933538	4
40.3867782831305	23.6520262517812	39.9564979820414	26.5635463205746	TRMU	32.6397122093819	4
35.139786139556	29.271056004374	34.9512099554873	31.2519163643918	SMG9	32.6534921159523	4
36.9799936589805	31.1982414449703	33.32057484364	29.2047090719032	XPO4	32.6758797548735	4
32.9025033623171	27.6427258076213	30.4341146514459	39.743788935214	ZNF10	32.6807831891496	4
34.2673893671398	31.1294826521371	31.2590637414836	34.0973465221977	PPP2R3C	32.6883205707395	4
36.0765628264191	30.4853730926998	31.7446017091435	32.5180047955073	MAP3K10	32.7061356059424	4
57.7117153056296	12.6652392136527	50.4774078741148	9.99229114244904	SPHKAP	32.7116633839615	4
32.8315128026481	25.0915339305195	43.856292709955	29.1572446279668	MT2A	32.7341460177723	4
31.8179456942686	31.6118991803838	34.8192390278837	32.740227056105	LETM1	32.7473277396603	4
30.3723621863432	28.8557652043608	29.4830389214442	42.289989609766	KLF9	32.7502889804786	4
36.5596151513002	24.98767615277	34.9580430930988	34.5211644534059	CENPM	32.7566247126437	4
32.6264180316959	29.009881976816	31.5861460944476	37.8217149259135	MORN2	32.7610402572182	4
35.2787443543102	28.0343903640259	35.0772177445093	32.6884511843034	MSTO1	32.7697009117872	4
22.6736720654275	46.2861840400712	23.824609584672	38.297036049013	PRCP	32.7703754347959	4
28.984316427786	39.786579985215	27.2704328259652	35.0513237947059	ZNF697	32.773163258418	4
33.7325451492313	29.8979249737902	35.6368192350224	31.8397063458298	APBA3	32.7767489259684	4
37.9292200950132	28.6969636877199	36.696803191099	27.8051292914494	RASSF8	32.7820290663204	4
32.2065272717442	32.6732599092959	34.5980219890363	31.691303939946	DHDDS	32.7922782775056	4
37.4327319622312	26.113249617269	35.8811121939848	31.7726015389004	CEP164	32.7999238280963	4
36.5037032249118	27.4104832879781	37.701773954414	29.6434479937653	FAM53B	32.8148521152673	4
34.6024609589601	30.765711013105	35.7607724828696	30.1373710418787	UQCRFS1	32.8165788742034	4
36.1992794665081	30.6407286996872	34.9036258208457	29.5286100034838	DHX34	32.8180609976312	4
39.9130309925327	25.7896396995741	36.2847395458187	29.291442364844	C1QTNF1	32.8197131506924	4
32.4830990012761	34.6746996020669	31.7591453814514	32.3853804465537	RAD54L2	32.825581107837	4
34.0771875989472	33.70986221658	31.2742919591418	32.2458055466039	KRIT1	32.8267868303182	4
38.0357112431359	29.7092951583977	36.5795011322777	27.010604300888	LAMA4	32.8337779586748	4
25.0176415678274	40.8296007030498	26.5595977387386	38.9444391556636	TMEM117	32.8378197913199	4
32.6332335959546	32.7260510019744	32.4129131204899	33.6248905316828	GCA	32.8492720625254	4
34.0532614007411	29.6122357666789	33.2723540406825	34.5277908111033	STX8	32.8664105048015	4
30.1925649126026	35.946641371111	29.1083685840796	36.2193952463699	FRS2	32.8667425285408	4
36.3683271965651	29.779095436216	35.9503464896024	29.4085382015877	KIF23	32.8765768309928	4
40.4575106157792	26.9047903684404	39.8273582616729	24.34277548268	FYCO1	32.8831086821431	4
27.1705511340848	36.1945115437503	27.2884018116017	40.9200997153515	EEF1E1	32.8933910511971	4
34.7538610825638	29.8879552007901	32.5078778962341	34.4485421425942	GPRIN2	32.8995590805456	4
23.313024246934	43.729421249137	23.9609689280937	40.6185587986158	SGCD	32.9054933056951	4
37.3944058651152	30.8215336359441	37.4730978657863	25.9420846497439	AFF1	32.9077805041474	4
42.3144573935892	21.2939574709757	38.234478654306	29.834620193926	NPIPB15	32.9193784281992	4
36.9793956619599	28.4089771322373	35.5297545588495	30.785105005166	ZNF8	32.9258080895532	4
31.7377922093762	34.5889169817296	31.1802903871317	34.204863666399	DERL2	32.9279658111591	4
32.7469281132582	34.0731376245146	31.1270689730495	33.8222847935582	ZZZ3	32.9423548760951	4
30.4016709743851	37.5503798250678	31.2120851786236	32.6261419068878	DIP2B	32.9475694712411	4
31.5271650061449	34.5704400757086	32.6284560783418	33.1045804601458	GART	32.9576604050853	4
32.7745416998221	34.0090503819363	33.4244665402818	31.6533058052369	VPS26C	32.9653411068193	4
33.9001555386653	32.2601770071111	32.6067942725006	33.1297272923063	TXNL1	32.9742135276458	4
31.6089397551887	36.6157456293158	30.8822677435865	32.7980208498064	APPL1	32.9762434944744	4
31.3266745184536	35.1422051363116	32.1683278684018	33.3179605579817	SLC35C1	32.9887920202872	4
31.3213493719761	32.320054702039	32.8713591396475	35.4730009139557	SLC12A9	32.9964410319046	4
18.3313947304338	57.4514060811618	21.3778457984371	34.9504865084404	SERPINA6	33.0277832796183	4
36.0039999704258	27.3350664177796	34.448995785002	34.3448677201409	CREM	33.0332324733371	4
34.4861415614596	32.8013164551886	34.2312343478788	30.6491036924853	ALDH3A2	33.0419490142531	4
36.1218329368365	30.1299398682013	34.2450477658596	31.6851489751529	ZBTB7A	33.0454923865126	4
30.8293970767461	36.9025378831549	32.6518150298638	31.8087538594629	WWP1	33.0481259623069	4
35.7937958790227	27.7535710565258	39.1214285995396	29.5456160639842	SNAP47	33.0536028997681	4
34.7402429980774	32.3673667017118	34.2674652445211	30.8422411137674	PCNX1	33.0543290145194	4
37.8736424572759	26.2648785359847	36.5588223717576	31.5748642061957	URGCP	33.0680518928035	4
37.0741743786592	27.3355575324569	37.1226608503992	30.7492437550839	HJURP	33.0704091291498	4
40.0225538212979	27.053630682133	37.2185575842547	28.0019298598032	SHB	33.0741679868722	4
32.0901755889739	33.638988653732	32.2056133519813	34.365512258462	HMOX2	33.0750724632873	4
38.7296833804607	27.7690389084272	38.5117535103107	27.3585532582806	MFHAS1	33.0922572643698	4
36.0548195320132	30.184916206634	34.3930944340834	31.7601721804117	ALKBH4	33.0982505882856	4
36.2827517991336	29.9303217276259	35.6258746733521	30.6147008557731	PTDSS2	33.1134122639712	4
33.6062688672796	31.5549413156146	32.8888196782318	34.4150209348285	TRIM41	33.1162626989886	4
30.051555680868	37.1144772671319	28.1302545314576	37.3549729277171	PELI2	33.1628151017936	4
35.4736272982125	31.8985016748507	36.2530906731636	29.0290747530818	ZNF106	33.1635735998271	4
32.1167866332895	34.1370568041812	31.0189410871717	35.422060877729	TMEM18	33.1737113505929	4
32.9795888460756	33.5606455609746	33.4299358597099	32.7378018579442	DHX33	33.1769930311761	4
33.7329797600559	34.3516962555619	32.2900416010532	32.3700557414987	BRAP	33.1861933395424	4
23.2126299375603	44.7055607911149	22.8141607111909	42.021199814922	FAM110C	33.188387813697	4
37.2014873396297	28.6304634582658	35.3240362904902	31.6041955483267	COL13A1	33.1900456591781	4
18.4016947594049	51.8780149192466	26.8228646482096	35.7205216220924	ANPEP	33.2057739872384	4
28.1261082193729	38.8850865984982	30.3309807564573	35.4996848877397	JCAD	33.210465115517	4
32.8202372319756	32.377185151773	35.6626258897765	32.0195213878042	R3HCC1L	33.2198924153323	4
33.9352519999091	32.8441936156739	31.5243174396701	34.5923788660204	MINDY3	33.2240354803184	4
32.1041394420451	32.9224164727098	33.9466204169781	34.0084800344833	ZNF628	33.2454140915541	4
22.8234862907231	44.6642005098255	23.3647944140053	42.1880037882885	TFPI	33.2601212507106	4
33.453496086484	34.7337551407752	31.3840345853019	33.4721217048385	UBR1	33.2608518793499	4
33.6973285446488	29.395693772015	36.1724983676351	33.815152379091	RPUSD1	33.2701682658475	4
34.1412160383759	31.9513073479597	34.9969311379925	32.006105523252	TRIM56	33.273890011895	4
25.4728708378114	39.6448428328661	25.8792404725292	42.0987658263521	BTN3A1	33.2739299923897	4
28.7781156361709	37.6077688818298	33.2489331002651	33.6243923144713	ENDOD1	33.3148024831843	4
36.5001221710139	30.3562149724873	35.562893853692	30.8535182794081	SLC25A42	33.3181873191503	4
35.5437316968641	31.9771970703564	35.5945516413652	30.1789315127937	ZNF304	33.3236029803449	4
41.1551487625461	25.9705704063601	37.8091972871266	28.4197384236602	C3orf18	33.3386637199232	4
33.4856540219964	35.3620639849265	34.3735952675925	30.1803097439853	ZNF35	33.3504057546252	4
25.4130915213921	40.2218524625335	24.1450452610782	43.6421579088129	SIK1B	33.3555367884542	4
38.1265464270891	28.6250552687849	37.8006521335411	28.9517378163335	TIMM29	33.3759979114372	4
35.4042189748129	28.2587733448516	34.6822723877178	35.2122542865309	ING1	33.3893797484783	4
32.4620825606779	32.3073338896372	36.5199281458585	32.2712359926186	IPO13	33.390145147198	4
31.827661279666	33.3557747007032	33.5492926622921	34.8682109539023	SIMC1	33.4002348991409	4
32.1950454438398	35.3776912684382	31.1127206619789	34.9518982258442	UBR2	33.4093389000253	4
37.1613547120305	27.9249913184988	35.3109631639459	33.3086108726749	MZT2A	33.4264800167875	4
30.2561078755366	34.3130414927587	29.4718612549589	39.7156115100931	ZNF140	33.4391555333368	4
45.2498636321697	19.0345138440844	48.3170519370492	21.1834932025148	CCDC9B	33.4462306539545	4
37.7578905749006	31.6483148449037	35.5035376308264	28.8779202045154	BUB1	33.4469158137865	4
34.0177327254681	31.5087049224584	33.6756301493509	34.6109864468653	BNIP1	33.4532635610357	4
35.5090409327278	31.1989084313879	33.9245102626809	33.1893799285302	TSC1	33.4554598888317	4
35.9211894855036	29.242579285549	35.4472129634984	33.2149791071662	INPP5E	33.4564902104293	4
33.2419148893246	31.7771960795985	34.3585441761504	34.4634695495059	SHPK	33.4602811736449	4
34.2806611400102	33.0992200640226	32.4998710297572	34.0294311100199	FRAT2	33.4772958359525	4
24.9348660989722	45.9634145025553	26.5099454956613	36.5265502680242	AQP3	33.4836940913032	4
30.2791089881994	37.9833271551535	29.1108876424513	36.5755608913265	MBNL1	33.4872211692827	4
40.0294760629506	25.9925830835103	37.636834360752	30.3527094188512	COL9A2	33.502900731516	4
32.797875667623	31.6770090617965	33.7694530539688	35.8032161467154	GLI2	33.5118884825259	4
24.5197004552981	43.2642637931449	25.0572760001083	41.2206158344079	PIEZO2	33.5154640207398	4
30.1358517697344	38.0377077881617	31.3485585124932	34.5469416581065	SLC7A1	33.517264932124	4
33.1680001031578	34.6430919287627	33.7796987262058	32.5739563698694	GTF3C3	33.5411867819989	4
35.9751193192808	29.6334659152047	36.0355846457143	32.5303853241941	DNAL4	33.5436388010985	4
31.4744666798901	32.4130270668661	32.5962145209521	37.7000880726438	PTRHD1	33.545949085088	4
36.9107147646589	28.7946758049735	34.9120634559203	33.5681475071339	ING5	33.5464003831717	4
25.7625104178029	41.3946502960321	28.2454671463735	38.8420994394366	PPP3CA	33.5611818249113	4
34.2561502308045	33.0187928539228	33.1110470956429	33.9229798428083	FGFR1OP2	33.5772425057946	4
48.2905927672173	19.1702348121334	47.7871589394552	19.0638938468154	ACOT1	33.5779700914053	4
33.6972610614538	33.2472323693282	32.8440429701886	34.5340498705387	QSER1	33.5806465678773	4
30.330181699371	38.8468635403764	29.7268140303407	35.4369593209244	FAM174B	33.5852046477531	4
34.9080224146139	30.4038247789495	35.1637921196283	33.8760329732656	HAGH	33.5879180716143	4
46.9130945559263	22.8957600138019	45.2166216573565	19.3401943333573	GCOM1	33.5914176401105	4
38.2730533190544	27.3180665890941	36.2336210912428	32.5895436967639	IFT172	33.6035711740388	4
40.7494501796753	31.6120038078522	39.3356904923731	22.7636484018311	AK4	33.6151982204329	4
36.5206552685926	31.5006308014175	33.6345907322188	32.8077795150228	NEMP1	33.6159140793129	4
35.3399257107049	33.4447598233205	26.4385521420769	39.2775731550636	TMEM126B	33.6252027077915	4
33.8839807241013	31.782519198174	33.0408876228562	35.8048035721314	ISOC2	33.6280477793157	4
31.7126870955763	32.6360338726705	35.1058735408003	35.0645697325846	RAB28	33.6297910604079	4
57.2082917857786	13.0979225820086	54.1739903305965	10.1996791143454	APOBEC2	33.6699709531823	4
32.886411276208	33.3831086868609	28.2825837370417	40.1643522101501	TPRKB	33.6791139775652	4
36.3001608263412	32.3378545394076	33.8379750741313	32.2892115397619	MBOAT2	33.6913004949105	4
41.3333683622525	29.5517825139217	37.330146224363	26.6195058304582	CDC42EP3	33.7087007327489	4
35.4395625287516	32.260827059935	36.0824095362366	31.0562964518669	WDFY3	33.7097738941975	4
31.7109227947213	33.7330843260852	32.9255536103126	36.4920046971491	FSCN3	33.715391357067	4
32.116823235241	33.5889969941003	33.931306636775	35.3401948231814	GALNS	33.7443304223244	4
32.2892317203138	34.8414398272805	32.6061980476048	35.2961835552656	GRB10	33.7582632876162	4
34.1013248509094	34.535295549708	32.3743107846363	34.0655990439168	VAC14	33.7691325572926	4
34.5703507680078	31.4865743392699	36.6494468045963	32.4066591475265	AP3M2	33.7782577648501	4
35.4949012798203	32.4864806579059	34.2684115560128	32.9069094909432	SUPT20H	33.7891757461705	4
36.0991019046705	29.6085575907811	36.3382674779277	33.1259602672853	DDX51	33.7929718101662	4
33.0072813595211	34.1675839878914	33.4207682654588	34.6865868406552	CYREN	33.8205551133816	4
20.7008237023141	50.6861488288497	23.0550019981951	40.8710796322183	LRIG3	33.8282635403943	4
33.0490254290875	33.4210524301448	32.7809703927308	36.0860383713508	AP5Z1	33.8342716558285	4
33.0707098533755	33.5109359045212	34.1897543771388	34.6040132510139	TRIM37	33.8438533465123	4
33.5088078734928	34.3043977831811	32.1910638319911	35.4227579839986	CDC7	33.8567568681659	4
30.9238528593584	37.5010742395792	32.6183415589883	34.4258900242163	SP3	33.8672896705355	4
35.516969717529	32.3237766428634	35.3204544567142	32.3351256831185	INKA1	33.8740816250563	4
29.3741337572582	37.5638129716215	31.7829105847446	36.8257939697442	FAM98A	33.8866628208421	4
34.4950033352077	33.0829698622153	34.9800530140965	32.9890047108516	NR1H2	33.8867577305928	4
34.895585260598	31.9995686796338	34.9116739200159	33.7435697758454	MTERF3	33.8875994090233	4
35.1547155202024	32.3014966123277	33.8209451063854	34.283116055039	ZC3H4	33.8900683234886	4
29.0381398305745	40.1958181613958	29.1049314503577	37.2440379813243	PTBP3	33.8957318559131	4
36.9717989544318	31.7107654938825	35.2360821120539	31.7134682144557	AGO2	33.908028693706	4
37.2020260778067	32.5319599705396	33.9927478231947	31.91365912031	C8orf88	33.9100982479628	4
34.4038853881579	33.6181596534228	32.9122017254601	34.7838932644258	ANKLE2	33.9295350078666	4
35.8821723763476	31.872098566981	35.1466074313815	32.8443199047239	TMEM25	33.9362995698585	4
34.5729982986324	35.2826471600209	33.9399571363413	31.9758033375462	ZNF587B	33.9428514831352	4
38.7480192952408	28.0418322863586	38.9722947654963	30.0109477364433	WDSUB1	33.9432735208848	4
36.1727728170799	33.1704916875984	35.1665900704344	31.2654975536806	FNIP1	33.9438380321983	4
48.7438259349428	23.4021320905075	48.482634979325	15.1674034423391	CPVL	33.9489991117786	4
35.3802144976136	33.4802502203586	35.0990767927054	31.8807017799077	PIK3R4	33.9600608226463	4
35.1927997959196	30.0875975899157	34.3390503121401	36.2901067875903	ZNF202	33.9773886213914	4
29.7734340992692	36.1453067217247	33.6884370877011	36.3060971454241	CPQ	33.9783187635298	4
39.9242188486433	28.5013997361373	36.2800668383185	31.2151742236134	CENPH	33.9802149116781	4
32.5934716510233	35.727669599215	33.2000882233411	34.4765073074237	CTPS2	33.9994341952508	4
34.9463948857157	35.8819968171526	34.2199950021338	31.0027323362097	BBX	34.0127797603029	4
36.7969415911263	28.3909164094205	37.7143089302564	33.2137579617794	AP4B1	34.0289812231456	4
37.6779936942895	32.3650245512653	34.6015064792126	31.4739384816519	DYNC1LI1	34.0296158016048	4
33.5811511690241	34.134661293293	35.9521649590494	32.4508621865606	MFSD5	34.0297099019818	4
35.7978128590295	33.88035220249	35.4979722705499	30.9445273650489	CEP192	34.0301661742796	4
37.3034474493718	30.465781923465	36.0847704122738	32.2840943639106	EIF1AD	34.0345235372553	4
32.4749403154289	36.1029374484319	33.0869511812831	34.5261794291889	PRKD3	34.0477520935832	4
34.1409683765167	32.9016101028398	35.219259284971	33.9369384916923	HTD2	34.049694064005	4
37.0377945869364	29.7940465334036	35.5491940419911	33.8247370164905	LRRC14	34.0514430447054	4
31.4160777622844	35.7328543042329	32.0542347070646	37.039640009159	MSRB1	34.0607016956852	4
30.4815907747352	38.7050614348185	32.044158741131	35.0259667583492	IBTK	34.0641944272585	4
40.7359674984077	27.2857719646271	42.9103386566809	25.3451701871906	TLN2	34.0693120767266	4
52.7765967417234	18.0748227058942	52.167380123108	13.2773740024271	EMILIN2	34.0740433932882	4
30.8872903249481	37.3589450167746	32.090880383081	35.9892440097006	NBEAL2	34.0815899336261	4
42.5408510122592	24.4665408760975	40.6827969794713	28.6739157481851	FAM71E1	34.0910261540033	4
34.0379832663082	33.6196343844882	36.0053452228736	32.7106080460681	DIS3L	34.0933927299345	4
36.5490735098891	33.234216281849	35.2150313184588	31.4022271854102	KIF4A	34.1001370739018	4
22.5727658519806	44.668643154324	25.8677455381543	43.2952515050775	CARD10	34.1011015123841	4
31.2623811117069	36.1262130218989	34.6985574658972	34.3486955308806	PCDHA9	34.1089617825959	4
39.2546079295787	30.9729713383784	35.277267058364	30.9717073817282	OSR1	34.1191384270123	4
40.136361468045	29.130279300538	37.804727791188	29.4055174833332	SEC61A2	34.1192215107761	4
36.0767288667141	30.7093646113073	36.5181091944037	33.1729641616329	TUBGCP4	34.1192917085145	4
34.0257650372146	33.3682330950123	32.9637767301482	36.1429923460531	KATNB1	34.125191802107	4
35.6643082751701	34.4917031392372	34.217125778948	32.1798510084789	BAHCC1	34.1382470504586	4
29.3718704066046	40.6929959103117	30.676291539004	35.812516796518	VPS26A	34.1384186631096	4
35.7708699716755	33.6794131903227	36.2391828459942	30.9548648345306	HIF1AN	34.1610827106308	4
30.9794963044392	39.8470376905952	29.5093064006332	36.465302710399	TMTC2	34.2002857765167	4
33.3788847334701	34.2683475986879	32.7961761753224	36.4573656891884	ZBTB11	34.2251935491672	4
33.0837120270632	35.5200812016801	31.5793571558488	36.7336632352336	RFX1	34.2292034049564	4
43.7833602461738	20.9519105842345	46.078074531885	26.1178399066528	TENT5B	34.2327963172365	4
34.4833493028028	33.7365625842231	33.1770842106621	35.5589574533311	ISCA1	34.2389883877548	4
32.8517138349245	34.5248339505671	43.7386730493054	25.846375630779	HMOX1	34.240399116394	4
39.9766776996582	28.0161842690235	40.3535291961906	28.8003747977312	PARP3	34.2866914906509	4
29.1563406620468	42.4982215897495	36.355827207548	29.1434043733058	PRSS8	34.2884484581625	4
31.2843264494027	38.1657060803351	32.1698855005227	35.5362684108012	NDC1	34.2890466102654	4
31.6898411169085	35.7895822757769	33.1154830821896	36.5746880497483	PSMD14	34.2923986311558	4
33.3636615562783	34.937785732641	36.4275943709902	32.5338023513004	LRRC1	34.3157110028025	4
23.9112270219124	44.4647137152984	31.7447418080976	37.1448506831274	NEU1	34.3163833071089	4
36.6142089802364	35.7903033858257	37.863310398935	27.0156737381802	WNT2B	34.3208741257943	4
33.9432946680947	36.4717345912552	31.9927004501187	34.9211547794604	TMEM47	34.3322211222322	4
38.4010513953778	28.2393231612725	38.5700112008489	32.1666072667779	NSMCE1	34.3442482560693	4
32.0074505595612	36.2523857227458	34.3987444456684	34.7738562369882	TRAPPC11	34.3581092412409	4
27.9965692981854	40.0538960457618	29.364870236534	40.0413447071797	CCNC	34.3641700719152	4
33.7817835183402	33.4603213538524	34.05598673102	36.2345185898014	TRIM3	34.3831525482535	4
33.0049264626362	38.4154680434737	31.3525081038396	34.7933094659006	CCNJ	34.3915530189625	4
32.8615407386643	36.8197157027574	34.0245306501957	33.9208247302757	TMEM250	34.4066529554733	4
35.5950014782267	34.5994605610377	35.8213546095282	31.6376704073554	UBL3	34.413371764037	4
36.3866005432895	31.854694882692	34.8726316529586	34.5634983455172	TIMM50	34.4193563561143	4
23.8363654185623	49.7108756857411	24.9109281704837	39.2401893521045	CYP3A7-CYP3A51P	34.4245896567229	4
36.9712347816466	31.8531724232898	38.121528873467	30.7525795339093	SPDL1	34.4246289030782	4
37.1545361379189	30.3065017298375	35.9006856405111	34.3421450747248	TOP3B	34.4259671457481	4
32.5175214628162	38.1738084653945	30.6915405923884	36.3253493642163	MRS2	34.4270549712039	4
37.6986295160078	35.3169664370369	33.1223002047332	31.580577636846	MMD	34.429618448656	4
29.5373074433578	40.9585822262	28.7192196368887	38.5171315457577	SYNGAP1	34.433060213051	4
33.2687891726848	35.6623955109227	35.7238020841144	33.0833383866107	ATP6V1C1	34.4345812885831	4
33.8261851901849	32.3254917305734	35.5605402464167	36.0319775334226	ACOX2	34.4360486751494	4
32.9389451169486	36.82119263903	33.1167699765116	34.9424527506479	MED13L	34.4548401207845	4
27.6058883846546	46.5465378553256	33.1234116788847	30.5792023681392	RBP2	34.463760071751	4
32.3088305886886	35.6284296102139	34.756774690086	35.2848937874127	NUCB2	34.4947321691003	4
39.024844018361	29.0656617745116	39.0428364784261	30.9024309831977	ORC6	34.5089433136241	4
33.8074091023558	35.8775202143005	33.0392189643812	35.3289311170024	TRAF3	34.51326984951	4
33.8038504686079	36.4322499800606	34.7193566544822	33.1042263085955	LPGAT1	34.5149208529365	4
41.7428952375021	27.8619660352782	39.3161559858873	29.1388143030196	MORN4	34.5149578904218	4
36.546689978292	31.1365558896191	36.0981628692973	34.410161843138	ZNF212	34.5478926450866	4
38.9638732104054	29.7916442225026	39.2767941046676	30.1823409273995	LRIF1	34.5536631162438	4
28.1194402927682	40.6999192742184	27.9226571415923	41.4847004928895	CLDN11	34.5566793003671	4
33.9177611619936	32.4840810205785	35.8376967329133	35.9981067589891	WDR61	34.5594114186186	4
31.1413480060421	40.4134572782956	29.4383006874989	37.2812922034668	PTPRG	34.5685995438258	4
36.8249553474747	36.3571220107743	33.7181667429318	31.3792117828421	CHAMP1	34.5698639710057	4
34.8521831684303	29.7927567227537	34.2202624961201	39.4743806292272	DCUN1D3	34.5848957541328	4
40.6080052717465	31.8356720625672	36.2929722427158	29.6093739487121	SH3GL3	34.5865058814354	4
31.51912319021	39.1375513413329	32.9050121188327	34.7916032432123	MBOAT7	34.588322473397	4
34.539130645747	33.7279257631692	33.9179039328089	36.1745367688305	BAZ1A	34.5898742776389	4
39.4360309605449	30.3472615327868	38.7459058900942	29.8344925937143	HMBOX1	34.5909227442851	4
37.5350443124867	32.289832459906	35.5113990598312	33.0417052431318	TMEM201	34.5944952688389	4
34.0913750639634	35.682384993934	34.5440994271704	34.0775860241169	CDC42BPA	34.5988613772962	4
33.3442827247652	36.8395341826614	31.3514780557672	36.868078684231	ATG12	34.6008434118562	4
35.501043577044	33.0131821839391	32.8676188559609	37.0228514131824	ZDHHC1	34.6011740075316	4
35.1707900638889	31.2001569225157	37.1267177061653	34.9544027720244	DNALI1	34.6130168661486	4
33.7150691889174	34.9398907639591	35.2032045715309	34.6095783909256	FARSB	34.6169357288332	4
34.6554818496707	33.145493264168	34.2330807046883	36.4503379904514	TSEN34	34.6210984522446	4
35.4468783263528	32.2968052985066	35.224351118226	35.5351297345542	THOP1	34.6257911194099	4
30.8403571226591	33.9104448780818	45.5124725661796	28.3051745080841	RAB25	34.6421122687511	4
34.7137858041504	32.0415680150452	32.5537531038601	39.3282849624776	MEIOB	34.6593479713833	4
37.3441965529546	31.6817958342273	38.1885565450536	31.4586078276691	MED22	34.6682891899762	4
36.6523111280358	31.3673375506956	36.9773543479903	33.7260870084701	APOL2	34.680772508798	4
33.2184066150283	37.3779598812337	32.591894280459	35.5398035818583	B3GLCT	34.6820160896448	4
37.5719710375909	27.5620843492014	36.2073343231811	37.5344295653028	CDRT4	34.718954818819	4
40.6594525767374	28.1303689122455	39.509337710877	30.6210945029664	CREB3L4	34.7300634257066	4
29.7124450625751	37.5464261579085	29.8502055391703	41.8114788841315	CORO2B	34.7301389109464	4
39.0289394041385	31.0118108794414	36.0081050053047	33.002100816325	DZIP3	34.7627390263024	4
31.7573271859928	37.9153936853869	31.0998582660338	38.285862550237	TRIM6-TRIM34	34.7646104219126	4
37.7258163514922	32.6490246995406	36.0706755362726	32.6157318051548	TERF2	34.765312098115	4
25.3986614770805	44.2315803821845	24.2206608028281	45.270310316535	PALD1	34.780303244657	4
45.1185093398889	24.4449070056118	41.6214899801257	27.9400168400103	ZNF83	34.7812307914092	4
37.4284263403505	31.2800742507354	36.2789436381687	34.1619947130728	TSFM	34.7873597355819	4
38.6037770604035	30.3526164278907	38.1770815525697	32.0274936317774	ZNF784	34.7902421681603	4
37.3996225465928	29.0207681271683	38.3908679470221	34.3497655521834	ABHD14B	34.7902560432416	4
34.7973850162928	34.3386239703536	34.5828758943852	35.4888383220245	UTP6	34.801930800764	4
37.0040202357661	30.9502009142201	36.1428350714879	35.2009065998016	HIP1R	34.8244907053189	4
33.1020593020508	36.3399608946217	34.5874776893178	35.2895348344452	GGNBP2	34.8297581801089	4
33.9341357192162	37.4953026145051	30.666965845419	37.2303300736993	SLC25A32	34.8316835632099	4
37.0657749121135	33.1462413744421	33.8148272728786	35.3050641514734	DOP1A	34.8329769277269	4
28.4488918632333	40.4642890424883	32.9608621081935	37.5097528306347	ATP6AP2	34.8459489611375	4
33.5339877799634	38.3616790312066	33.7221836384117	33.7681503690773	HSD17B12	34.8465002046647	4
32.1815032229473	37.1624327790554	33.0006004680327	37.0599764676868	FBXO33	34.8511282344305	4
35.6761432023446	34.3749478046837	36.6261618073958	32.8137527759638	ELP3	34.872751397597	4
29.5470075059773	39.0679803434913	35.1868911941717	35.709747921369	SCG5	34.8779067412523	4
36.0386358395943	32.3314867278906	34.765221280498	36.4393532276805	ERMARD	34.8936742689158	4
31.5351518188756	39.6172347700727	32.0732805981561	36.3686762778946	SCAMP5	34.8985858662498	4
36.6822247829843	32.1231852411045	37.2957025385608	33.5352131786907	DNASE1	34.9090814353351	4
