RNA11_HP_Hyb1_total	RNA12_HP_Hyb2_total	RNA22_HP_Hyb1_total	RNA23_HP_Hyb2_total	gene	mean	bins
0	0	0	0.0349553016442694	DNASE1L3	0.00873882541106735	1
0	0	0	0.0351546441897081	OR5V1	0.00878866104742703	1
0	0.0353934084591526	0	0	MYOC	0.00884835211478815	1
0	0.035410230421348	0	0	CABP5	0.008852557605337	1
0	0.0354776784792934	0	0	GIMAP4	0.00886941961982335	1
0	0	0	0.0360247488241732	TRIM60	0.0090061872060433	1
0	0	0	0.0364001369675303	CYP7A1	0.00910003424188257	1
0.0170814009569748	0	0.0198148832263007	0	KCNG4	0.00922407104581888	1
0	0.0371031498040419	0	0	CRISP1	0.00927578745101047	1
0	0.0372019597902045	0	0	FGF5	0.00930048994755112	1
0	0.0376278408113718	0	0	NOX3	0.00940696020284295	1
0.0378613716995744	0	0	0	CA6	0.0094653429248936	1
0	0.0138636257548411	0.0242321199410585	0	PLEKHS1	0.0095239364239749	1
0	0.0259985313969464	0	0.0121898330033174	ITK	0.00954709110006595	1
0	0.0225767044868231	0	0.0158781809590181	ADGRF5	0.0096137213614603	1
0.0384580222984715	0	0	0	CCL22	0.00961450557461787	1
0	0	0	0.038513779613936	CD300LB	0.009628444903484	1
0	0.0386226670847673	0	0	KRT81	0.00965566677119182	1
0	0.0142863134815947	0.0249709324186478	0	CYSLTR2	0.00981431147506063	1
0.0395556614126984	0	0	0	ADGRE3	0.0098889153531746	1
0.0396955329169866	0	0	0	BMX	0.00992388322924665	1
0	0	0	0.0399679612240731	RHAG	0.00999199030601827	1
0	0	0	0.0399984711181373	HS3ST2	0.00999961777953432	1
0	0	0	0.0401517219653332	FAM177B	0.0100379304913333	1
0	0	0.0402296609710375	0	AQP9	0.0100574152427594	1
0	0	0.0402918974515001	0	LILRA1	0.010072974362875	1
0.0243300752252358	0.0161471878644378	0	0	ENPP6	0.0101193157724184	1
0	0.0406676445450416	0	0	IQCF3	0.0101669111362604	1
0	0.0170215044109016	0	0.0239424250238793	CLCA2	0.0102409823586952	1
0	0.0413676428686931	0	0	BTG4	0.0103419107171733	1
0.0414392643371127	0	0	0	KLRC1	0.0103598160842782	1
0.0192356009405823	0	0.0223138129820508	0	ASPA	0.0103873534806583	1
0.0069052695509158	0.0137485006101709	0.00801029787557658	0.0128924148772245	MUC5AC	0.0103891207284719	1
0	0	0.0416182206977464	0	GAGE1	0.0104045551744366	1
0.0420760746211537	0	0	0	TOPAZ1	0.0105190186552884	1
0	0.0420921609076363	0	0	KLK12	0.0105230402269091	1
0	0.0425732141751521	0	0	KRT32	0.010643303543788	1
0	0.017751518896001	0	0.024969262408749	CLEC7A	0.0106801953261875	1
0	0	0	0.0427215631184345	ADH4	0.0106803907796086	1
0	0.0427441909389077	0	0	KRT37	0.0106860477347269	1
0.0430605934366084	0	0	0	CNBD1	0.0107651483591521	1
0.022344539627635	0	0	0.0208590753044426	CNGB3	0.0108009037330194	1
